29737 12
685 0 15
691 0 15
710 0 15
722 0 15
726 0 15
742 0 15
750 0 12
752 0 15
754 0 15
756 0 15
757 0 15
768 0 15
770 0 15
772 0 15
773 0 15
778 0 15
782 0 15
784 0 15
785 0 15
788 0 15
789 0 15
798 0 15
800 0 15
802 0 15
804 0 10
805 0 15
808 0 15
810 0 15
812 0 15
813 0 15
817 0 15
819 0 15
832 0 12
834 0 15
836 0 15
837 0 3
842 0 12
846 0 12
848 0 15
849 0 15
852 0 15
853 0 15
862 0 12
864 0 15
866 0 15
868 0 15
869 0 15
872 -6 15
874 0 12
876 0 12
877 -6 -1
881 0 15
883 0 15
897 0 15
899 0 15
904 0 15
905 0 15
908 0 15
909 0 15
915 0 15
920 0 15
922 0 15
924 0 15
925 0 15
929 0 15
931 0 15
937 0 15
939 0 15
1025 0 15
1027 0 15
1032 0 15
1033 0 15
1036 0 15
1037 0 15
1043 0 15
1048 0 15
1050 0 15
1052 0 15
1053 0 15
1057 0 15
1059 0 15
1065 0 15
1067 0 15
1088 0 15
1089 0 15
1092 0 15
1093 0 15
1096 0 15
1098 0 15
1100 0 15
1101 0 15
1105 0 15
1107 0 15
1114 0 15
1118 0 15
1120 0 15
1121 0 15
1124 0 15
1125 0 15
1128 0 15
1129 0 15
1132 0 15
1133 0 15
1139 0 15
1155 6 12
1161 0 15
1163 0 15
1176 0 15
1177 0 15
1180 0 15
1181 0 15
1187 6 12
1195 0 15
1216 0 15
1218 0 15
1220 0 15
1221 0 15
1226 0 15
1230 0 15
1232 0 15
1233 0 15
1236 0 15
1237 0 15
1246 0 15
1248 0 15
1250 0 15
1252 0 10
1253 0 15
1256 0 15
1258 0 15
1260 0 15
1261 0 15
1265 0 15
1267 0 15
1281 6 12
1283 5 12
1288 0 15
1289 0 15
1292 0 15
1293 0 15
1299 6 12
1304 0 15
1306 0 15
1308 0 10
1309 0 15
1313 6 12
1315 5 12
1321 0 15
1323 0 15
1345 0 15
1347 0 15
1352 0 15
1353 0 15
1356 0 15
1357 0 15
1363 0 15
1368 0 15
1370 0 15
1372 0 15
1373 0 15
1377 0 15
1379 0 15
1385 0 15
1387 0 15
1419 0 15
1433 0 15
1435 0 15
1538 0 15
1542 0 15
1550 0 15
1552 0 15
1554 0 15
1556 0 15
1557 0 15
1570 0 15
1574 0 15
1578 0 15
1582 0 15
1584 0 15
1585 0 15
1588 0 15
1589 0 15
1606 0 15
1618 0 15
1622 0 15
1638 0 15
1646 0 12
1648 0 15
1650 0 15
1652 0 15
1653 0 15
1664 0 15
1666 0 15
1668 0 15
1669 0 15
1674 0 15
1678 0 15
1680 0 15
1681 0 15
1684 0 15
1685 0 15
1694 0 15
1696 0 15
1698 0 15
1700 0 7
1701 0 15
1704 0 15
1706 0 15
1708 0 15
1709 0 15
1713 0 15
1715 0 15
1750 0 15
1778 0 15
1782 0 15
1794 0 15
1798 0 15
1806 0 15
1808 0 15
1810 0 15
1812 0 4
1813 0 15
1826 0 1
1830 0 15
1834 0 15
1838 0 15
1840 0 15
1841 0 15
1844 0 15
1845 0 15
1858 0 15
1862 0 15
1870 0 12
1872 0 15
1874 0 15
1876 0 15
1877 0 15
1890 0 15
1894 0 15
1898 0 12
1902 0 12
1904 0 15
1905 0 15
1908 0 15
1909 0 15
1920 0 15
1921 0 15
1924 0 15
1925 0 15
1928 0 15
1930 0 15
1932 0 15
1933 0 15
1937 0 15
1939 0 15
1946 0 15
1950 0 15
1952 0 15
1953 0 15
1956 0 15
1957 0 15
1960 0 15
1961 0 15
1964 0 15
1965 0 15
1971 0 15
2048 0 15
2049 0 15
2052 0 15
2053 0 15
2056 0 15
2058 0 15
2060 0 15
2061 0 15
2065 0 15
2067 0 15
2074 0 15
2078 0 15
2080 6 6
2081 0 15
2084 6 6
2085 0 15
2088 0 15
2089 0 15
2092 0 15
2093 0 15
2099 0 15
2112 0 15
2114 0 15
2116 0 15
2117 0 15
2122 0 15
2126 0 15
2128 0 15
2129 0 15
2132 0 15
2133 0 15
2142 0 15
2144 0 15
2146 0 15
2148 0 7
2149 0 15
2152 0 15
2154 0 15
2156 0 15
2157 0 15
2161 0 15
2163 0 15
2177 6 12
2179 5 12
2184 0 15
2185 0 15
2188 0 15
2189 0 15
2195 6 12
2200 0 15
2202 0 15
2204 0 7
2205 0 15
2209 6 12
2211 5 12
2217 0 15
2219 0 15
2242 0 15
2246 0 15
2254 0 15
2256 0 15
2258 0 15
2260 0 4
2261 0 15
2274 0 1
2278 0 15
2282 0 15
2286 0 15
2288 0 15
2289 0 15
2292 0 15
2293 0 15
2304 6 12
2305 5 12
2308 6 3
2309 4 12
2312 0 15
2314 0 15
2316 0 4
2317 0 15
2321 6 12
2323 5 12
2330 0 1
2334 0 15
2336 6 12
2337 5 12
2341 4 12
2344 0 15
2345 0 15
2348 0 15
2349 0 15
2355 4 12
2368 0 15
2369 0 15
2372 0 15
2373 0 15
2376 0 15
2378 0 15
2380 0 15
2381 0 15
2385 0 15
2387 0 15
2394 0 15
2398 0 15
2400 0 15
2401 0 15
2404 0 15
2405 0 15
2408 0 15
2409 0 15
2412 0 15
2413 0 15
2419 0 15
2435 4 12
2441 0 15
2443 0 15
2456 0 15
2457 0 15
2460 0 15
2461 0 15
2467 4 12
2475 0 15
2561 0 15
2564 0 15
2568 0 12
2570 0 15
2572 0 15
2573 0 6
2577 0 15
2579 0 15
2586 0 15
2590 0 15
2592 0 15
2593 0 15
2596 0 15
2597 0 15
2601 0 6
2604 0 15
2611 0 15
2624 0 12
2626 0 15
2628 0 15
2629 0 3
2634 0 12
2638 0 12
2640 0 15
2641 0 15
2644 0 15
2645 0 15
2654 0 12
2656 0 15
2658 0 15
2660 0 15
2661 0 15
2664 -6 15
2666 0 12
2668 0 12
2669 -6 -1
2673 0 15
2675 0 15
2689 0 15
2691 0 15
2696 0 15
2697 0 15
2700 0 15
2701 0 15
2707 0 15
2712 0 15
2714 0 15
2716 0 15
2717 0 15
2721 0 15
2723 0 15
2729 0 15
2731 0 15
2754 0 15
2758 0 15
2766 0 12
2768 0 15
2770 0 15
2772 0 15
2773 0 15
2786 0 15
2790 0 15
2794 0 12
2798 0 12
2800 0 15
2801 0 15
2804 0 15
2805 0 15
2816 0 15
2817 0 15
2820 0 15
2821 0 15
2824 0 15
2826 0 15
2828 0 15
2829 0 15
2833 0 15
2835 0 15
2842 0 15
2846 0 15
2848 0 15
2849 0 15
2852 0 15
2853 0 15
2856 0 15
2857 0 15
2860 0 15
2861 0 15
2867 0 15
2881 0 3
2884 0 15
2888 -6 15
2890 0 12
2892 0 12
2893 -6 -1
2897 0 15
2899 0 15
2906 0 12
2910 0 12
2912 0 15
2913 0 15
2916 0 15
2917 0 15
2921 -6 -1
2924 0 12
2931 0 15
2947 0 15
2953 0 15
2955 0 15
2968 0 15
2969 0 15
2972 0 15
2973 0 15
2979 0 15
2987 0 15
3075 0 15
3081 0 15
3083 0 15
3096 0 15
3097 0 15
3100 0 15
3101 0 15
3107 0 15
3115 0 15
3137 0 15
3139 0 15
3144 0 15
3145 0 15
3148 0 15
3149 0 15
3155 0 15
3160 0 15
3162 0 15
3164 0 15
3165 0 15
3169 0 15
3171 0 15
3177 0 15
3179 0 15
3211 0 15
3225 0 15
3227 0 15
3264 0 15
3265 0 15
3268 0 15
3269 0 15
3272 0 15
3274 0 15
3276 0 15
3277 0 15
3281 0 15
3283 0 15
3290 0 15
3294 0 15
3296 0 15
3297 0 15
3300 0 15
3301 0 15
3304 0 15
3305 0 15
3308 0 15
3309 0 15
3315 0 15
3331 4 12
3337 0 15
3339 0 15
3352 0 15
3353 0 15
3356 0 15
3357 0 15
3363 4 12
3371 0 15
3395 0 15
3401 0 15
3403 0 15
3416 0 15
3417 0 15
3420 0 15
3421 0 15
3427 0 15
3435 0 15
3483 0 15
4096 0 15
4098 0 15
4100 0 15
4101 0 15
4106 0 15
4110 0 15
4112 0 15
4113 0 15
4116 0 15
4117 0 15
4126 0 15
4128 0 15
4130 0 15
4132 0 15
4133 0 15
4136 0 15
4138 0 15
4140 0 15
4141 0 15
4145 0 15
4147 0 15
4162 0 15
4166 0 15
4174 0 9
4176 0 15
4178 0 15
4180 0 15
4181 0 15
4194 0 15
4198 0 15
4202 0 9
4206 0 9
4208 0 15
4209 0 15
4212 0 15
4213 0 15
4224 0 15
4225 0 15
4228 0 15
4229 0 15
4232 0 15
4234 0 15
4236 0 15
4237 0 15
4241 0 15
4243 0 15
4250 0 15
4254 0 15
4256 0 15
4257 0 15
4260 6 9
4261 0 15
4264 0 15
4265 0 15
4268 0 15
4269 0 15
4275 0 15
4294 0 15
4306 0 15
4310 0 15
4326 0 15
4334 0 9
4336 0 15
4338 0 15
4340 0 15
4341 0 15
4352 0 15
4354 0 15
4356 0 15
4357 0 15
4362 0 15
4366 0 15
4368 0 15
4369 0 15
4372 6 9
4373 0 15
4382 0 15
4384 0 15
4386 6 9
4388 5 9
4389 0 15
4392 0 15
4394 0 15
4396 0 15
4397 0 15
4401 0 15
4403 0 15
4416 0 15
4418 0 15
4420 0 15
4421 0 15
4426 0 9
4430 0 9
4432 0 15
4433 0 15
4436 0 15
4437 0 15
4446 0 9
4448 0 15
4450 0 15
4452 0 15
4453 0 15
4456 0 9
4458 0 9
4460 0 9
4461 0 9
4465 0 15
4467 0 15
4481 0 15
4483 0 15
4488 0 15
4489 0 15
4492 0 15
4493 0 15
4499 0 15
4504 0 15
4506 0 15
4508 0 15
4509 0 15
4513 0 15
4515 0 15
4521 0 15
4523 0 15
4610 0 15
4614 0 15
4622 0 6
4624 0 15
4626 0 15
4628 0 15
4629 0 15
4642 0 15
4646 0 15
4650 0 6
4654 0 6
4656 0 15
4657 0 15
4660 0 15
4661 0 15
4678 -6 15
4690 0 15
4694 0 15
4710 0 15
4718 -6 -1
4720 0 15
4722 0 15
4724 0 15
4725 0 15
4736 0 15
4738 0 15
4740 0 15
4741 0 15
4746 0 15
4750 0 15
4752 0 15
4753 0 15
4756 0 15
4757 0 15
4766 0 15
4768 0 15
4770 0 15
4772 0 15
4773 0 15
4776 0 15
4778 0 15
4780 0 15
4781 0 15
4785 0 15
4787 0 15
4822 0 15
4850 0 15
4854 0 15
4866 0 15
4870 0 15
4878 0 15
4880 0 15
4882 0 15
4884 0 15
4885 0 15
4898 0 13
4902 0 15
4906 0 15
4910 0 15
4912 0 15
4913 0 15
4916 0 15
4917 0 15
4930 -6 15
4934 -5 15
4942 -6 -1
4944 0 15
4946 0 15
4948 0 15
4949 0 15
4962 0 15
4966 0 15
4970 -6 -1
4974 -5 -1
4976 0 15
4977 0 15
4980 0 15
4981 4 10
4992 0 15
4993 0 15
4996 0 15
4997 0 15
5000 0 15
5002 0 15
5004 0 15
5005 0 15
5009 0 15
5011 0 15
5018 0 15
5022 0 15
5024 0 15
5025 0 15
5028 0 15
5029 0 15
5032 0 15
5033 3 10
5036 0 15
5037 4 10
5043 0 15
5120 0 15
5121 0 15
5124 0 15
5125 0 15
5128 0 15
5130 0 15
5132 0 15
5133 0 15
5137 0 15
5139 0 15
5146 0 15
5150 0 15
5152 0 15
5153 0 15
5156 6 6
5157 0 15
5160 0 15
5161 0 15
5164 0 15
5165 0 15
5171 0 15
5184 0 15
5186 0 15
5188 0 15
5189 0 15
5194 0 15
5198 0 15
5200 0 15
5201 0 15
5204 0 15
5205 0 15
5214 0 15
5216 0 15
5218 0 15
5220 0 15
5221 0 15
5224 0 15
5226 0 15
5228 0 15
5229 0 15
5233 0 15
5235 0 15
5249 0 15
5251 0 15
5256 0 15
5257 0 15
5260 0 15
5261 0 15
5267 0 15
5272 0 15
5274 0 15
5276 0 15
5277 0 15
5281 0 15
5283 0 15
5289 0 15
5291 0 15
5314 0 15
5318 0 15
5326 0 15
5328 0 15
5330 0 15
5332 0 15
5333 0 15
5346 0 13
5350 0 15
5354 0 15
5358 0 15
5360 0 15
5361 0 15
5364 0 15
5365 0 15
5376 0 15
5377 0 15
5380 6 3
5381 0 15
5384 0 15
5386 0 15
5388 0 15
5389 0 15
5393 0 15
5395 0 15
5402 0 13
5406 0 15
5408 6 0
5409 0 13
5413 0 15
5416 0 15
5417 0 15
5420 0 15
5421 0 15
5427 0 15
5440 0 15
5441 0 15
5444 0 15
5445 0 15
5448 0 15
5450 0 15
5452 0 15
5453 0 15
5457 0 15
5459 0 15
5466 0 15
5470 0 15
5472 0 15
5473 0 15
5476 0 15
5477 0 15
5480 0 15
5481 3 10
5484 0 15
5485 4 10
5491 0 15
5507 0 15
5513 0 15
5515 0 15
5528 0 15
5529 0 15
5532 0 15
5533 0 15
5539 0 15
5547 0 15
5638 0 15
5650 0 15
5654 0 15
5670 0 15
5678 0 6
5680 0 15
5682 0 15
5684 0 15
5685 0 15
5718 0 15
5746 0 15
5750 0 15
5762 0 15
5766 0 15
5774 0 15
5776 0 15
5778 0 15
5780 0 15
5781 0 15
5794 0 13
5798 0 15
5802 0 15
5806 0 15
5808 0 15
5809 0 15
5812 0 15
5813 0 15
5878 0 15
5894 0 15
5906 0 13
5910 0 15
5926 0 13
5934 0 15
5936 0 15
5938 0 15
5940 0 15
5941 0 15
5958 -4 15
5970 0 15
5974 0 15
5990 0 15
5998 -4 -1
6000 0 15
6002 0 15
6004 0 15
6005 0 15
6016 0 15
6018 0 15
6020 0 15
6021 0 15
6026 0 15
6030 0 15
6032 0 15
6033 0 15
6036 0 15
6037 0 15
6046 0 15
6048 0 15
6050 0 15
6052 0 15
6053 0 15
6056 0 15
6058 0 15
6060 0 15
6061 0 15
6065 0 15
6067 0 15
6144 0 15
6146 0 15
6148 0 15
6149 0 15
6154 0 15
6158 0 15
6160 0 15
6161 0 15
6164 6 6
6165 0 15
6174 0 15
6176 0 15
6178 6 6
6180 5 6
6181 0 15
6184 0 15
6186 0 15
6188 0 15
6189 0 15
6193 0 15
6195 0 15
6210 0 15
6214 0 15
6222 0 15
6224 0 15
6226 0 15
6228 0 15
6229 0 15
6242 0 13
6246 0 15
6250 0 15
6254 0 15
6256 0 15
6257 0 15
6260 0 15
6261 0 15
6272 0 15
6273 0 15
6276 6 3
6277 0 15
6280 0 15
6282 0 15
6284 0 15
6285 0 15
6289 0 15
6291 0 15
6298 0 13
6302 0 15
6304 6 0
6305 0 13
6309 0 15
6312 0 15
6313 0 15
6316 0 15
6317 0 15
6323 0 15
6342 0 15
6354 0 13
6358 0 15
6374 0 13
6382 0 15
6384 0 15
6386 0 15
6388 0 15
6389 0 15
6400 0 15
6402 6 3
6404 5 3
6405 0 15
6410 0 13
6414 0 15
6416 6 0
6417 0 13
6421 0 15
6430 0 13
6432 5 0
6437 0 13
6440 0 15
6442 0 15
6444 0 15
6445 0 15
6449 0 15
6451 0 15
6464 0 15
6466 0 15
6468 0 15
6469 0 15
6474 0 15
6478 0 15
6480 0 15
6481 0 15
6484 0 15
6485 0 15
6494 0 15
6496 0 15
6498 0 15
6500 0 15
6501 0 15
6504 0 15
6506 0 15
6508 0 15
6509 0 15
6513 0 15
6515 0 15
6529 0 15
6531 0 15
6536 0 15
6537 0 15
6540 0 15
6541 0 15
6547 0 15
6552 0 15
6554 0 15
6556 0 15
6557 0 15
6561 0 15
6563 0 15
6569 0 15
6571 0 15
6656 0 15
6658 0 15
6660 0 15
6661 0 15
6666 0 6
6670 0 6
6672 0 15
6673 0 15
6676 0 15
6677 0 15
6686 0 6
6688 0 15
6690 0 15
6692 0 15
6693 0 15
6696 0 6
6698 0 6
6700 0 6
6701 0 6
6705 0 15
6707 0 15
6722 -6 15
6726 -5 15
6734 -6 -1
6736 0 15
6738 0 15
6740 0 15
6741 0 15
6754 0 15
6758 0 15
6762 -6 -1
6766 -5 -1
6768 0 15
6769 0 15
6772 0 15
6773 4 7
6784 0 15
6785 0 15
6788 0 15
6789 0 15
6792 0 15
6794 0 15
6796 0 15
6797 0 15
6801 0 15
6803 0 15
6810 0 15
6814 0 15
6816 0 15
6817 0 15
6820 0 15
6821 0 15
6824 0 15
6825 3 7
6828 0 15
6829 4 7
6835 0 15
6854 -4 15
6866 0 15
6870 0 15
6886 0 15
6894 -4 -1
6896 0 15
6898 0 15
6900 0 15
6901 0 15
6912 0 15
6914 0 15
6916 0 15
6917 0 15
6922 0 15
6926 0 15
6928 0 15
6929 0 15
6932 0 15
6933 0 15
6942 0 15
6944 0 15
6946 0 15
6948 0 15
6949 0 15
6952 0 15
6954 0 15
6956 0 15
6957 0 15
6961 0 15
6963 0 15
6976 -6 15
6978 -5 15
6980 -4 15
6981 -4 15
6986 -6 -1
6990 -5 -1
6992 0 15
6993 0 15
6996 0 15
6997 4 4
7006 -4 -1
7008 0 15
7010 0 15
7012 0 15
7013 0 15
7016 -6 -1
7018 -5 -1
7020 -4 -1
7025 4 13
7027 3 13
7041 0 15
7043 3 13
7048 0 15
7049 3 4
7052 0 15
7053 4 4
7059 0 15
7064 0 15
7066 0 15
7068 0 15
7069 0 15
7073 0 15
7075 0 15
7081 4 13
7083 3 13
7169 0 15
7171 0 15
7176 0 15
7177 0 15
7180 0 15
7181 0 15
7187 0 15
7192 0 15
7194 0 15
7196 0 15
7197 0 15
7201 0 15
7203 0 15
7209 0 15
7211 0 15
7232 0 15
7233 0 15
7236 0 15
7237 0 15
7240 0 15
7242 0 15
7244 0 15
7245 0 15
7249 0 15
7251 0 15
7258 0 15
7262 0 15
7264 0 15
7265 0 15
7268 0 15
7269 0 15
7272 0 15
7273 3 7
7276 0 15
7277 4 7
7283 0 15
7299 0 15
7305 0 15
7307 0 15
7320 0 15
7321 0 15
7324 0 15
7325 0 15
7331 0 15
7339 0 15
7360 0 15
7362 0 15
7364 0 15
7365 0 15
7370 0 15
7374 0 15
7376 0 15
7377 0 15
7380 0 15
7381 0 15
7390 0 15
7392 0 15
7394 0 15
7396 0 15
7397 0 15
7400 0 15
7402 0 15
7404 0 15
7405 0 15
7409 0 15
7411 0 15
7425 0 15
7427 0 15
7432 0 15
7433 0 15
7436 0 15
7437 0 15
7443 0 15
7448 0 15
7450 0 15
7452 0 15
7453 0 15
7457 0 15
7459 0 15
7465 0 15
7467 0 15
7489 0 15
7491 3 13
7496 0 15
7497 3 4
7500 0 15
7501 4 4
7507 0 15
7512 0 15
7514 0 15
7516 0 15
7517 0 15
7521 0 15
7523 0 15
7529 4 13
7531 3 13
7563 0 15
7577 0 15
7579 0 15
8193 0 15
8195 0 15
8200 0 15
8201 0 15
8204 0 15
8205 0 15
8211 0 15
8216 0 15
8218 0 15
8220 0 15
8221 0 15
8225 0 15
8227 0 15
8233 0 15
8235 0 15
8256 0 15
8257 0 15
8260 0 15
8261 0 15
8264 0 15
8266 0 15
8268 0 15
8269 0 9
8273 0 15
8275 0 15
8282 0 15
8286 0 15
8288 0 15
8289 0 15
8292 0 15
8293 0 15
8296 0 15
8297 0 9
8300 0 15
8301 0 9
8307 0 15
8323 6 9
8329 0 15
8331 0 15
8344 0 15
8345 0 15
8348 0 15
8349 0 15
8355 6 9
8363 0 15
8384 0 15
8386 0 15
8388 0 15
8389 0 15
8394 0 15
8398 0 15
8400 0 15
8401 0 15
8404 0 15
8405 0 15
8414 0 15
8416 0 15
8418 0 15
8420 0 15
8421 0 15
8424 0 15
8426 0 15
8428 0 15
8429 0 9
8433 0 15
8435 0 15
8449 6 9
8451 5 9
8456 0 15
8457 0 15
8460 0 15
8461 0 15
8467 6 9
8472 0 15
8474 0 15
8476 0 15
8477 0 15
8481 6 9
8483 5 9
8489 0 15
8491 0 15
8513 0 15
8515 0 15
8520 0 15
8521 0 9
8524 0 15
8525 0 9
8531 0 15
8536 0 15
8538 0 15
8540 0 15
8541 0 9
8545 0 15
8547 0 15
8553 0 9
8555 0 9
8587 0 15
8601 0 15
8603 0 15
8704 0 15
8705 0 15
8708 0 15
8709 0 15
8712 0 15
8714 0 15
8716 0 15
8717 0 6
8721 0 15
8723 0 15
8730 0 15
8734 0 15
8736 0 15
8737 0 15
8740 0 15
8741 0 15
8744 0 15
8745 0 6
8748 0 15
8749 0 6
8755 0 15
8768 0 15
8770 0 15
8772 0 15
8773 0 3
8778 0 15
8782 0 15
8784 0 15
8785 0 15
8788 0 15
8789 0 15
8798 0 15
8800 0 15
8802 0 15
8804 0 15
8805 0 15
8808 0 0
8810 0 15
8812 0 15
8813 -6 -1
8817 0 15
8819 0 15
8833 0 15
8835 0 15
8840 0 15
8841 0 15
8844 0 15
8845 0 15
8851 0 15
8856 0 15
8858 0 15
8860 0 15
8861 0 15
8865 0 15
8867 0 15
8873 0 15
8875 0 15
8898 0 15
8902 0 15
8910 0 15
8912 0 15
8914 0 15
8916 0 15
8917 0 15
8930 0 13
8934 0 15
8938 0 15
8942 0 15
8944 0 15
8945 0 15
8948 0 15
8949 0 15
8960 0 15
8961 0 15
8964 0 15
8965 0 15
8968 0 15
8970 0 15
8972 0 15
8973 0 15
8977 0 15
8979 0 15
8986 0 13
8990 0 15
8992 0 15
8993 0 13
8996 0 10
8997 0 15
9000 0 15
9001 0 15
9004 0 15
9005 0 15
9011 0 15
9024 0 15
9025 0 3
9028 0 15
9029 0 3
9032 0 0
9034 0 15
9036 0 15
9037 -6 -1
9041 0 15
9043 0 15
9050 0 15
9054 0 15
9056 0 15
9057 0 15
9060 0 15
9061 0 15
9064 0 0
9065 -6 -1
9068 0 15
9069 -5 -1
9075 0 15
9091 0 15
9097 0 15
9099 0 15
9112 0 15
9113 0 15
9116 0 15
9117 0 15
9123 0 15
9131 0 15
9219 6 6
9225 0 15
9227 0 15
9240 0 15
9241 0 15
9244 0 15
9245 0 15
9251 6 6
9259 0 15
9281 0 15
9283 0 15
9288 0 15
9289 0 15
9292 0 15
9293 0 15
9299 0 15
9304 0 15
9306 0 15
9308 0 15
9309 0 15
9313 0 15
9315 0 15
9321 0 15
9323 0 15
9355 6 15
9369 6 15
9371 5 15
9408 0 15
9409 0 15
9412 0 15
9413 0 15
9416 0 15
9418 0 15
9420 0 15
9421 0 15
9425 0 15
9427 0 15
9434 0 13
9438 0 15
9440 0 15
9441 0 13
9444 0 10
9445 0 15
9448 0 15
9449 0 15
9452 0 15
9453 0 15
9459 0 15
9475 6 15
9481 6 15
9483 5 15
9496 6 15
9497 5 15
9500 4 15
9501 4 15
9515 4 15
9539 0 15
9545 0 15
9547 0 15
9560 0 15
9561 0 15
9564 0 15
9565 0 15
9571 0 15
9579 0 15
9627 4 15
9728 0 15
9730 0 15
9732 0 15
9733 0 15
9738 0 15
9742 0 15
9744 0 15
9745 0 15
9748 0 15
9749 0 15
9758 0 15
9760 0 15
9762 0 15
9764 0 15
9765 0 15
9768 0 15
9770 0 15
9772 0 15
9773 0 6
9777 0 15
9779 0 15
9794 0 15
9798 0 15
9806 0 15
9808 0 15
9810 0 15
9812 0 15
9813 0 15
9826 0 13
9830 0 15
9834 0 15
9838 0 15
9840 0 15
9841 0 15
9844 0 15
9845 0 15
9856 0 15
9857 0 15
9860 0 15
9861 0 15
9864 0 15
9866 0 15
9868 0 15
9869 0 15
9873 0 15
9875 0 15
9882 0 13
9886 0 15
9888 0 15
9889 0 13
9892 0 7
9893 0 15
9896 0 15
9897 0 15
9900 0 15
9901 0 15
9907 0 15
9926 0 15
9938 0 13
9942 0 15
9958 0 13
9966 0 15
9968 0 15
9970 0 15
9972 0 15
9973 0 15
9984 0 15
9986 0 15
9988 0 15
9989 0 15
9994 0 13
9998 0 15
10000 0 13
10001 0 13
10004 0 4
10005 0 15
10014 0 13
10016 0 13
10018 -3 15
10020 -4 -1
10021 0 13
10024 0 15
10026 0 15
10028 0 15
10029 0 15
10033 0 15
10035 0 15
10048 0 15
10050 0 15
10052 0 15
10053 0 3
10058 0 15
10062 0 15
10064 0 15
10065 0 15
10068 0 15
10069 0 15
10078 0 15
10080 0 15
10082 0 15
10084 0 15
10085 0 15
10088 0 0
10090 0 15
10092 0 15
10097 0 15
10099 0 15
10113 0 15
10115 0 15
10120 0 15
10121 0 15
10124 0 15
10125 0 15
10131 0 15
10136 0 15
10138 0 15
10140 0 15
10141 0 15
10145 0 15
10147 0 15
10153 0 15
10155 0 15
10241 6 6
10243 5 6
10248 0 15
10249 0 15
10252 0 15
10253 0 15
10259 6 6
10264 0 15
10266 0 15
10268 0 15
10269 0 15
10273 6 6
10275 5 6
10281 0 15
10283 0 15
10304 0 15
10305 0 15
10308 0 15
10309 0 15
10312 0 15
10314 0 15
10316 0 15
10317 0 15
10321 0 15
10323 0 15
10330 0 13
10334 0 15
10336 0 15
10337 0 13
10340 0 7
10341 0 15
10344 0 15
10345 0 15
10348 0 15
10349 0 15
10355 0 15
10371 6 15
10377 6 15
10379 5 15
10392 6 15
10393 5 15
10396 4 15
10397 4 15
10411 4 15
10432 0 15
10434 0 15
10436 0 15
10437 0 15
10442 0 13
10446 0 15
10448 0 13
10449 0 13
10452 0 4
10453 0 15
10462 0 13
10464 0 13
10466 -3 15
10468 -4 -1
10469 0 13
10472 0 15
10474 0 15
10476 0 15
10477 0 15
10481 0 15
10483 0 15
10497 6 15
10499 5 15
10504 6 15
10505 5 15
10508 4 15
10509 4 15
10520 5 15
10522 4 15
10524 -4 -1
10525 3 15
10537 4 15
10539 3 15
10561 0 15
10563 0 15
10568 0 15
10569 0 15
10572 0 15
10573 0 15
10579 0 15
10584 0 15
10586 0 15
10588 0 15
10589 0 15
10593 0 15
10595 0 15
10601 0 15
10603 0 15
10635 4 15
10649 4 15
10651 3 15
10753 0 15
10755 0 15
10760 0 15
10761 0 6
10764 0 15
10765 0 6
10771 0 15
10776 0 15
10778 0 15
10780 0 15
10781 0 6
10785 0 15
10787 0 15
10793 0 6
10795 0 6
10816 0 15
10817 0 3
10820 0 15
10821 0 3
10824 0 0
10826 0 15
10828 0 15
10829 -6 -1
10833 0 15
10835 0 15
