6000 12
1960 0 11
1968 0 11
1969 0 11
1971 0 11
1975 0 11
2049 0 11
2051 0 11
2056 0 11
2057 0 11
2065 0 11
2067 0 11
2080 0 11
2081 0 11
2084 0 11
2085 0 11
2088 0 11
2089 0 11
2091 0 11
2098 0 11
2100 0 11
2101 0 11
2104 0 11
2105 0 11
2115 0 11
2119 0 3
2128 0 11
2129 0 11
2131 0 11
2144 0 11
2146 0 11
2148 0 11
2149 0 11
2154 0 11
2156 0 11
2157 0 11
2162 0 11
2164 0 11
2165 0 11
2168 0 11
2169 0 11
2171 0 11
2177 0 11
2179 0 11
2184 0 11
2185 0 11
2187 0 11
2193 0 11
2195 0 11
2199 0 11
2209 0 11
2211 0 11
2216 0 11
2217 0 11
2224 0 11
2225 0 11
2227 0 11
2247 0 3
2255 -6 -1
2274 0 8
2278 0 8
2282 0 8
2284 0 8
2285 0 8
2294 0 8
2298 0 8
2300 0 8
2301 0 8
2304 0 11
2305 0 11
2308 0 11
2309 0 11
2313 0 11
2315 0 11
2322 0 11
2324 0 11
2325 0 11
2328 0 11
2329 0 11
2331 0 11
2336 0 11
2337 0 11
2340 0 11
2341 0 11
2344 0 11
2345 0 11
2347 0 11
2354 0 11
2356 0 11
2357 0 11
2360 0 11
2361 0 11
2371 0 11
2375 0 3
2384 0 11
2385 0 11
2387 0 11
2391 0 11
2401 0 11
2404 0 11
2408 0 11
2409 0 11
2418 0 11
2420 0 11
2421 0 11
2435 0 11
2439 0 3
2448 0 11
2449 0 11
2451 0 11
2467 0 11
2471 0 3
2480 0 11
2481 0 11
2483 0 11
2511 -5 -1
2534 -6 -1
2542 -5 -1
2550 -4 -1
2554 -4 -1
2556 -4 -1
2557 -4 -1
2562 0 11
2565 0 11
2570 0 11
2572 0 11
2573 0 11
2581 0 11
2585 0 11
2587 0 11
2592 0 11
2594 0 11
2596 0 11
2597 0 11
2602 0 11
2604 0 11
2605 0 11
2610 0 11
2612 0 11
2613 0 11
2616 0 11
2617 0 11
2619 0 11
2625 0 11
2627 0 11
2632 0 11
2633 0 11
2635 0 11
2641 0 11
2643 0 11
2647 0 11
2656 0 11
2658 0 11
2660 0 11
2661 0 11
2666 0 11
2668 0 11
2669 0 11
2674 0 11
2676 0 11
2677 0 11
2680 0 11
2681 0 11
2683 0 11
2689 0 11
2691 0 11
2696 0 11
2697 0 11
2699 0 11
2705 0 11
2707 0 11
2711 0 11
2721 0 11
2723 0 11
2728 0 11
2729 0 11
2731 0 11
2736 0 11
2737 0 11
2739 0 11
2743 0 11
2759 0 3
2767 -4 -1
2788 0 11
2794 0 11
2802 0 11
2804 0 11
2805 0 11
2817 0 11
2819 0 11
2824 0 11
2825 0 11
2833 0 11
2835 0 11
2849 0 11
2851 0 11
2856 0 11
2857 0 11
2864 0 11
2865 0 11
2867 0 11
2887 0 3
2895 -4 -1
2915 0 11
2920 0 11
2928 0 11
2929 0 11
2931 0 11
2951 0 3
2959 -4 -1
2983 0 3
2991 -4 -1
3074 0 12
3078 0 12
3082 0 12
3084 0 12
3085 0 12
3094 0 12
3098 0 12
3100 0 12
3110 0 12
3118 6 3
3126 0 12
3130 0 12
3132 0 12
3133 0 12
3136 0 12
3138 0 12
3140 0 12
3141 0 12
3146 0 12
3148 0 12
3149 0 12
3154 0 12
3156 0 12
3157 0 12
3160 0 12
3161 0 12
3163 0 12
3182 5 3
3202 0 12
3206 0 12
3210 0 12
3212 0 12
3213 0 12
3222 0 12
3226 0 12
3228 0 12
3229 0 12
3234 0 12
3238 0 12
3242 0 12
3244 0 12
3245 0 12
3254 0 12
3258 0 12
3260 0 12
3264 0 12
3265 0 12
3268 0 12
3269 0 12
3272 0 12
3273 0 12
3275 0 12
3282 0 12
3284 0 12
3285 0 12
3288 0 12
3289 0 12
3291 0 12
3334 0 12
3342 4 3
3350 0 12
3354 0 12
3356 0 12
3357 0 12
3366 0 12
3374 4 3
3382 0 12
3386 0 12
3388 0 12
3389 0 12
3392 0 12
3394 0 12
3396 0 12
3397 0 12
3402 0 12
3404 0 12
3405 0 12
3410 0 12
3412 0 12
3413 0 12
3416 0 12
3417 0 12
3419 0 12
3430 0 12
3438 4 3
3446 0 12
3450 0 12
3452 0 12
3453 0 12
3456 0 12
3458 0 12
3460 0 12
3461 0 12
3466 0 12
3468 0 12
3469 0 12
3474 0 12
3476 0 12
3477 0 12
3480 0 12
3481 0 12
3483 0 12
3488 0 12
3490 0 12
3492 0 12
3493 0 12
3498 0 12
3500 0 12
3506 0 12
3508 0 12
3509 0 12
3512 0 12
3513 0 12
3515 0 12
3521 6 8
3523 5 8
3528 4 8
3529 4 8
3531 4 8
3536 3 8
3537 3 8
3539 3 8
3543 3 8
3598 3 3
3630 3 3
3650 0 12
3654 0 12
3658 0 12
3660 0 12
3661 0 12
3670 0 12
3674 0 12
3676 0 12
3677 0 12
3694 3 3
3714 0 12
3718 0 12
3722 0 12
3724 0 12
3725 0 12
3734 0 12
3738 0 12
3740 0 12
3741 0 12
3746 0 12
3750 0 12
3754 0 12
3756 0 12
3757 0 12
3766 0 12
3770 0 12
3772 0 12
3776 0 12
3777 0 12
3780 0 12
3781 0 12
3784 0 12
3785 0 12
3787 0 12
3794 0 12
3796 0 12
3797 0 12
3800 0 12
3801 0 12
3803 0 12
3822 3 3
3842 0 12
3846 0 12
3850 0 12
3852 0 12
3853 0 12
3862 0 12
3866 0 12
3868 0 12
3869 0 12
3874 0 12
3878 0 12
3882 0 12
3884 0 12
3885 0 12
3894 0 12
3898 0 12
3900 0 12
3904 0 12
3905 0 12
3908 0 12
3909 0 12
3912 0 12
3913 0 12
3915 0 12
3922 0 12
3924 0 12
3925 0 12
3928 0 12
3929 0 12
3931 0 12
3938 0 12
3942 0 12
3946 0 12
3948 0 12
3949 0 12
3958 0 12
3962 0 12
3964 0 12
3968 0 12
3969 0 12
3972 0 12
3973 0 12
3976 0 12
3977 0 12
3979 0 12
3986 0 12
3988 0 12
3989 0 12
3992 0 12
3993 0 12
3995 0 12
4001 0 12
4004 0 12
4008 0 12
4009 0 12
4011 0 12
4018 0 12
4020 0 12
4024 0 12
4096 0 12
4097 0 12
4100 0 12
4101 0 12
4105 0 12
4107 0 12
4116 0 12
4117 0 12
4120 0 12
4121 0 12
4128 0 12
4130 0 12
4132 0 12
4133 0 12
4138 0 12
4140 0 12
4141 0 12
4148 0 12
4149 0 12
4152 0 12
4153 0 12
4155 0 12
4161 0 12
4163 0 12
4168 0 12
4169 0 12
4171 0 12
4177 0 12
4179 0 12
4183 0 12
4194 0 12
4198 0 12
4202 0 12
4204 0 12
4205 0 12
4214 0 12
4218 0 12
4220 0 12
4221 0 12
4224 0 12
4225 0 12
4228 0 12
4229 0 12
4233 0 12
4235 0 12
4244 0 12
4245 0 12
4248 0 12
4249 0 12
4251 0 12
4256 0 12
4257 0 12
4260 0 12
4261 0 12
4264 0 12
4265 0 12
4267 0 12
4274 0 12
4276 0 12
4277 0 12
4280 0 12
4281 0 12
4291 0 12
4295 0 3
4304 0 12
4305 0 12
4307 0 12
4311 0 12
4326 0 8
4334 4 3
4342 0 8
4346 0 8
4348 0 8
4349 0 8
4354 0 12
4357 0 12
4362 0 12
4364 0 12
4365 0 12
4373 0 12
4377 0 12
4379 0 12
4384 0 12
4386 0 12
4388 0 12
4389 0 12
4394 0 12
4396 0 12
4397 0 12
4404 0 12
4405 0 12
4408 0 12
4409 0 12
4411 0 12
4417 0 12
4419 0 12
4424 0 12
4425 0 12
4427 0 12
4433 0 12
4435 0 12
4439 0 12
4448 0 12
4450 0 12
4452 0 12
4453 0 12
4458 0 12
4460 0 12
4461 0 12
4466 0 12
4468 0 12
4469 0 12
4472 0 12
4473 0 12
4475 0 12
4481 0 12
4483 0 12
4488 0 12
4489 0 12
4491 0 12
4497 0 12
4499 0 12
4503 0 12
4513 0 12
4515 0 12
4520 0 12
4521 0 12
4523 0 12
4528 0 12
4529 0 12
4531 0 12
4535 0 12
4551 4 8
4559 -4 -1
4590 -4 -1
4614 0 12
4621 0 12
4630 0 12
4634 0 12
4636 0 12
4637 0 12
4642 0 12
4646 0 12
4650 0 12
4652 0 12
4653 0 12
4662 0 12
4666 0 12
4668 0 12
4669 0 12
4677 0 12
4683 0 12
4693 0 12
4696 0 12
4697 0 12
4699 0 12
4706 0 12
4710 0 12
4714 0 12
4716 0 12
4717 0 12
4726 0 12
4730 0 12
4732 0 12
4733 0 12
4736 0 12
4737 0 12
4740 0 12
4741 0 12
4745 0 12
4747 0 12
4756 0 12
4757 0 12
4760 0 12
4761 0 12
4763 0 12
4768 0 12
4769 0 12
4772 0 12
4773 0 12
4776 0 12
4777 0 12
4779 0 12
4786 0 12
4788 0 12
4789 0 12
4792 0 12
4793 0 12
4795 0 12
4803 0 12
4807 0 3
4816 0 12
4817 0 12
4819 0 12
4823 0 12
4834 0 12
4838 0 12
4842 0 12
4844 0 12
4845 0 12
4854 0 12
4858 0 12
4860 0 12
4861 0 12
4864 0 12
4865 0 12
4868 0 12
4869 0 12
4873 0 12
4875 0 12
4882 0 12
4884 0 12
4885 0 12
4888 0 12
4889 0 12
4891 0 12
4896 0 12
4897 0 12
4900 0 12
4901 0 12
4904 0 12
4905 0 12
4907 0 12
4914 0 12
4916 0 12
4917 0 12
4920 0 12
4921 0 12
4931 0 12
4935 0 3
4944 0 12
4945 0 12
4947 0 12
4951 0 12
4961 0 12
4964 0 12
4968 0 12
4969 0 12
4971 0 12
4978 0 12
4980 0 12
4981 0 12
4984 0 12
4995 0 12
4999 0 3
5008 0 12
5009 0 12
5011 0 12
5015 0 12
5027 0 12
5031 0 3
5040 0 12
5041 0 12
5043 0 12
5047 0 12
5121 0 12
5124 0 12
5128 0 12
5129 0 12
5138 0 12
5140 0 12
5152 0 12
5154 0 12
5156 0 12
5157 0 12
5162 0 12
5164 0 12
5170 0 12
5172 0 12
5173 0 12
5176 0 12
5177 0 12
5185 0 12
5187 0 12
5192 0 12
5193 0 12
5200 0 12
5201 0 12
5203 0 12
5218 0 12
5222 0 12
5226 0 12
5228 0 12
5229 0 12
5238 0 12
5242 0 12
5244 0 12
5248 0 12
5249 0 12
5252 0 12
5253 0 12
5256 0 12
5257 0 12
5259 0 12
5266 0 12
5268 0 12
5269 0 12
5272 0 12
5273 0 12
5281 0 12
5284 0 12
5288 0 12
5289 0 12
5298 0 12
5300 0 12
5315 0 12
5319 0 3
5328 0 12
5329 0 12
5331 0 12
5350 0 8
5358 4 3
5366 0 8
5370 0 8
5372 0 8
5373 0 8
5376 0 12
5378 0 12
5380 0 12
5381 0 12
5386 0 12
5388 0 12
5389 0 12
5394 0 12
5396 0 12
5397 0 12
5400 0 12
5401 0 12
5403 0 12
5408 0 12
5410 0 12
5412 0 12
5413 0 12
5418 0 12
5420 0 12
5426 0 12
5428 0 12
5429 0 12
5432 0 12
5433 0 12
5441 0 12
5443 0 12
5448 0 12
5449 0 12
5451 0 12
5456 0 12
5457 0 12
5459 0 12
5463 0 12
5476 0 12
5482 0 12
5490 0 12
5492 0 12
5493 0 12
5505 0 12
5507 0 12
5512 0 12
5513 0 12
5520 0 12
5521 0 12
5523 0 12
5539 0 12
5544 0 12
5552 0 12
5553 0 12
5555 0 12
5575 4 8
5583 -4 -1
5614 -4 -1
5634 0 12
5638 0 12
5642 0 12
5644 0 12
5645 0 12
5654 0 12
5658 0 12
5660 0 12
5661 0 12
5666 0 12
5670 0 12
5674 0 12
5676 0 12
5677 0 12
5686 0 12
5690 0 12
5692 0 12
5696 0 12
5697 0 12
5700 0 12
5701 0 12
5704 0 12
5705 0 12
5707 0 12
5714 0 12
5716 0 12
5717 0 12
5720 0 12
5721 0 12
5723 0 12
5730 0 12
5734 0 12
5738 0 12
5740 0 12
5741 0 12
5750 0 12
5754 0 12
5756 0 12
5760 0 12
5761 0 12
5764 0 12
5765 0 12
5768 0 12
5769 0 12
5771 0 12
5778 0 12
5780 0 12
5781 0 12
5784 0 12
5785 0 12
5793 0 12
5796 0 12
5800 0 12
5801 0 12
5803 0 12
5810 0 12
5812 0 12
5816 0 12
5827 0 12
5831 0 3
5840 0 12
5841 0 12
5843 0 12
5847 0 12
5866 0 12
5878 0 12
5889 0 12
5892 0 12
5896 0 12
5897 0 12
5906 0 12
5908 0 12
5909 0 12
5921 0 12
5924 0 12
5928 0 12
5929 0 12
5938 0 12
5940 0 12
5955 0 12
5959 0 3
5968 0 12
5969 0 12
5971 0 12
5992 0 12
6002 0 12
6019 0 12
6023 0 3
6032 0 12
6033 0 12
6035 0 12
6055 0 3
6064 0 12
6147 0 12
6151 0 3
6160 0 12
6161 0 12
6163 0 12
6177 0 12
6179 0 12
6184 0 12
6185 0 12
6187 0 12
6192 0 12
6193 0 12
6195 0 12
6199 0 12
6215 0 3
6223 -6 -1
6240 0 12
6241 0 12
6244 0 12
6245 0 12
6248 0 12
6249 0 12
6251 0 12
6258 0 12
6260 0 12
6261 0 12
6264 0 12
6265 0 12
6267 0 12
6275 0 12
6279 0 3
6288 0 12
6289 0 12
6291 0 12
6295 0 12
6307 0 12
6311 0 3
6320 0 12
6321 0 12
6323 0 12
6351 -5 -1
6368 0 8
6370 0 8
6372 0 8
6373 0 8
6378 0 8
6380 0 8
6381 0 8
6386 0 8
6388 0 8
6389 0 8
6392 0 8
6393 0 8
6395 0 8
6401 0 12
6403 0 12
6408 0 12
6409 0 12
6411 0 12
6417 0 12
6419 0 12
6423 0 12
6433 0 12
6435 0 12
6440 0 12
6441 0 12
6443 0 12
6448 0 12
6449 0 12
6451 0 12
6455 0 12
6471 0 3
6479 -4 -1
6497 0 12
6499 0 12
6504 0 12
6505 0 12
6512 0 12
6513 0 12
6515 0 12
6535 0 3
6543 -4 -1
6567 0 3
6575 -4 -1
6626 -6 -1
6630 -5 -1
6634 -4 -1
6636 -4 -1
6637 -4 -1
6646 -3 -1
6650 -3 -1
6652 -3 -1
6653 -3 -1
6656 0 12
6657 0 12
6660 0 12
6661 0 12
6665 0 12
6667 0 12
6674 0 12
6676 0 12
6677 0 12
6680 0 12
6681 0 12
6683 0 12
6688 0 12
6689 0 12
6692 0 12
6693 0 12
6696 0 12
6697 0 12
6699 0 12
6706 0 12
6708 0 12
6709 0 12
6712 0 12
6713 0 12
6715 0 12
6723 0 12
6727 0 3
6736 0 12
6737 0 12
6739 0 12
6743 0 12
6752 0 12
6753 0 12
6756 0 12
6757 0 12
6760 0 12
6761 0 12
6763 0 12
6770 0 12
6772 0 12
6773 0 12
6776 0 12
6777 0 12
6779 0 12
6787 0 12
6791 0 3
6800 0 12
6801 0 12
6803 0 12
6807 0 12
6819 0 12
6823 0 3
6832 0 12
6833 0 12
6835 0 12
6839 0 12
6863 -3 -1
6881 0 12
6884 0 12
6888 0 12
6889 0 12
6898 0 12
6900 0 12
6901 0 12
6915 0 12
6919 0 3
6928 0 12
6929 0 12
6931 0 12
6947 0 12
6951 0 3
6960 0 12
6961 0 12
6963 0 12
6991 -3 -1
7011 0 12
7015 0 3
7024 0 12
7025 0 12
7027 0 12
7055 -3 -1
7087 -3 -1
7174 0 13
7182 6 3
7190 0 13
7194 0 13
7196 0 13
7197 0 13
7214 5 3
7234 0 13
7238 0 13
7242 0 13
7244 0 13
7245 0 13
7254 0 13
7258 0 13
7260 0 13
7261 0 13
7302 0 13
7310 4 3
7318 0 13
7322 0 13
7324 0 13
7325 0 13
7334 0 13
7342 4 3
7350 0 13
7354 0 13
7356 0 13
7357 0 13
7360 0 13
7362 0 13
7364 0 13
7365 0 13
7370 0 13
7372 0 13
7373 0 13
7378 0 13
7380 0 13
7381 0 13
7384 0 13
7385 0 13
7387 0 13
7438 3 3
7470 3 3
7490 0 13
7494 0 13
7498 0 13
7500 0 13
7501 0 13
7510 0 13
7514 0 13
7516 0 13
7517 0 13
7534 3 3
7554 0 13
7558 0 13
7562 0 13
7564 0 13
7565 0 13
7574 0 13
7578 0 13
7580 0 13
7581 0 13
7586 0 13
7590 0 13
7594 0 13
7596 0 13
7597 0 13
7606 0 13
7610 0 13
7612 0 13
7616 6 8
7617 5 8
7620 4 8
7621 4 8
7624 3 8
7625 3 8
7627 3 8
7634 2 8
7636 2 8
7637 2 8
7640 2 8
7641 2 8
7643 2 8
7750 0 13
7758 2 3
7766 0 13
7770 0 13
7772 0 13
7773 0 13
7814 0 13
7822 2 3
7830 0 13
7834 0 13
7836 0 13
7837 0 13
7846 0 13
7854 2 3
7862 0 13
7866 0 13
7868 0 13
7869 0 13
7872 0 13
7874 0 13
7876 0 13
7877 0 13
7882 0 13
7884 0 13
7885 0 13
7890 0 13
7892 0 13
7893 0 13
7896 0 13
7897 0 13
7899 0 13
7942 0 13
7950 2 3
7958 0 13
7962 0 13
7964 0 13
7965 0 13
7974 0 13
7982 2 3
7990 0 13
7994 0 13
7996 0 13
7997 0 13
8000 0 13
8002 0 13
8004 0 13
8005 0 13
8010 0 13
8012 0 13
8013 0 13
8018 0 13
8020 0 13
8021 0 13
8024 0 13
8025 0 13
8027 0 13
8038 0 13
8046 2 3
8054 0 13
8058 0 13
8060 0 13
8061 0 13
8064 0 13
8066 0 13
8068 0 13
8069 0 13
8074 0 13
8076 0 13
8077 0 13
8082 0 13
8084 0 13
8085 0 13
8088 0 13
8089 0 13
8091 0 13
8096 0 13
8098 0 13
8100 0 13
8101 0 13
8106 0 13
8108 0 13
8114 0 13
8116 0 13
8117 0 13
8120 0 13
8121 0 13
8123 0 13
8194 0 13
8197 0 13
8202 0 13
8204 0 13
8205 0 13
8213 0 13
8217 0 13
8219 0 13
8226 0 13
8230 0 13
8234 0 13
8236 0 13
8237 0 13
8246 0 13
8250 0 13
8252 0 13
8253 0 13
8256 0 13
8257 0 13
8260 0 13
8261 0 13
8265 0 13
8267 0 13
8274 0 13
8276 0 13
8277 0 13
8280 0 13
8281 0 13
8283 0 13
8294 0 13
8302 4 3
8310 0 13
8314 0 13
8316 0 13
8317 0 13
8322 0 13
8325 0 13
8330 0 13
8332 0 13
8333 0 13
8341 0 13
8345 0 13
8347 0 13
8352 0 13
8354 0 13
8356 0 13
8357 0 13
8362 0 13
8364 0 13
8365 0 13
8370 0 13
8372 0 13
8373 0 13
8376 0 13
8377 0 13
8379 0 13
8385 0 13
8387 0 13
8392 0 13
8393 0 13
8395 0 13
8401 0 13
8403 0 13
8407 0 13
8430 3 3
8454 0 13
8461 0 13
8470 0 13
8474 0 13
8476 0 13
8477 0 13
8482 0 13
8486 0 13
8490 0 13
8492 0 13
8493 0 13
8502 0 13
8506 0 13
8508 0 13
8509 0 13
8512 0 13
8513 0 13
8516 0 13
8517 0 13
8521 0 13
8523 0 13
8530 0 13
8532 0 13
8533 0 13
8536 0 13
8537 0 13
8539 0 13
8546 0 13
8550 0 13
8554 0 13
8556 0 13
8557 0 13
8566 0 13
8570 0 13
8572 0 13
8573 0 13
8576 0 13
8577 0 13
8580 0 13
8581 0 13
8585 0 13
8587 0 13
8594 0 13
8596 0 13
8597 0 13
8600 0 13
8601 0 13
8603 0 13
8608 0 13
8609 0 13
8612 0 13
8613 0 13
8616 0 13
8617 0 13
8619 0 13
8626 0 13
8628 0 13
8629 0 13
8632 0 13
8633 0 13
8635 0 13
8643 4 8
8647 3 8
8656 2 8
8657 2 8
8659 2 8
8663 2 8
8718 2 3
8733 0 13
8742 0 13
8750 2 3
8758 0 13
8762 0 13
8764 0 13
8765 0 13
8770 0 13
8773 0 13
8778 0 13
8780 0 13
8781 0 13
8789 0 13
8793 0 13
8795 0 13
8806 0 13
8814 2 3
8822 0 13
8826 0 13
8828 0 13
8829 0 13
8834 0 13
8837 0 13
8842 0 13
8844 0 13
8845 0 13
8853 0 13
8857 0 13
8859 0 13
8864 0 13
8866 0 13
8868 0 13
8869 0 13
8874 0 13
8876 0 13
8877 0 13
8882 0 13
8884 0 13
8885 0 13
8888 0 13
8889 0 13
8891 0 13
8897 0 13
8899 0 13
8904 0 13
8905 0 13
8907 0 13
8913 0 13
8915 0 13
8919 0 13
8934 0 13
8942 2 3
8950 0 13
8954 0 13
8956 0 13
8957 0 13
8962 0 13
8965 0 13
8970 0 13
8972 0 13
8973 0 13
8981 0 13
8985 0 13
8987 0 13
8992 0 13
8994 0 13
8996 0 13
8997 0 13
9002 0 13
9004 0 13
9005 0 13
9010 0 13
9012 0 13
9013 0 13
9016 0 13
9017 0 13
9019 0 13
9025 0 13
9027 0 13
9032 0 13
9033 0 13
9035 0 13
9041 0 13
9043 0 13
9047 0 13
9056 0 13
9058 0 13
9060 0 13
9061 0 13
9066 0 13
9068 0 13
9069 0 13
9074 0 13
9076 0 13
9077 0 13
9080 0 13
9081 0 13
9083 0 13
9089 0 13
9091 0 13
9096 0 13
9097 0 13
9099 0 13
9105 0 13
9107 0 13
9111 0 13
9121 0 13
9123 0 13
9128 0 13
9129 0 13
9131 0 13
9136 0 13
9137 0 13
9139 0 13
9143 0 13
9216 0 13
9218 0 13
9220 0 13
9221 0 13
9226 0 13
9228 0 13
9236 0 13
9237 0 13
9240 0 13
9241 0 13
9250 0 13
9254 0 13
9258 0 13
9260 0 13
9261 0 13
9270 0 13
9274 0 13
9276 0 13
9280 0 13
9281 0 13
9284 0 13
9285 0 13
9288 0 13
9289 0 13
9291 0 13
9298 0 13
9300 0 13
9301 0 13
9304 0 13
9305 0 13
9318 0 13
9326 4 3
9334 0 13
9338 0 13
9340 0 13
9341 0 13
9344 0 13
9346 0 13
9348 0 13
9349 0 13
9354 0 13
9356 0 13
9357 0 13
9364 0 13
9365 0 13
9368 0 13
9369 0 13
9371 0 13
9376 0 13
9378 0 13
9380 0 13
9381 0 13
9386 0 13
9388 0 13
9394 0 13
9396 0 13
9397 0 13
9400 0 13
9401 0 13
9409 0 13
9411 0 13
9416 0 13
9417 0 13
9419 0 13
9424 0 13
9425 0 13
9427 0 13
9431 0 13
9454 3 3
9474 0 13
9478 0 13
9482 0 13
9484 0 13
9485 0 13
9494 0 13
9498 0 13
9500 0 13
9501 0 13
9506 0 13
9510 0 13
9514 0 13
9516 0 13
9517 0 13
9526 0 13
9530 0 13
9532 0 13
9536 0 13
9537 0 13
9540 0 13
9541 0 13
9544 0 13
9545 0 13
9547 0 13
9554 0 13
9556 0 13
9557 0 13
9560 0 13
9561 0 13
