158911 15
918 0 16
926 0 16
928 0 16
930 0 16
932 0 16
933 0 16
938 0 16
940 0 16
941 0 16
950 0 16
958 0 10
960 0 16
962 0 1
964 0 16
965 0 16
970 0 10
972 -2 16
973 0 10
976 0 16
978 0 16
980 0 16
981 0 12
986 0 16
988 0 16
993 0 16
995 0 16
1000 0 16
1001 0 16
1003 0 16
1024 0 16
1025 0 16
1028 0 16
1029 0 16
1033 0 16
1035 0 16
1040 0 16
1042 0 12
1044 0 16
1045 0 16
1050 0 16
1052 0 12
1053 0 16
1057 0 16
1059 0 16
1064 9 12
1065 0 16
1067 0 16
1074 0 16
1078 0 10
1082 0 16
1084 0 16
1085 0 16
1088 9 12
1089 0 16
1092 9 12
1093 0 16
1097 0 16
1099 0 16
1104 0 16
1105 0 16
1108 0 16
1109 0 16
1112 0 16
1113 0 16
1115 0 16
1123 0 16
1127 0 16
1142 0 16
1150 0 10
1154 9 12
1157 0 16
1162 7 12
1164 7 12
1165 0 16
1168 0 16
1170 0 16
1172 0 16
1173 0 16
1178 0 16
1180 0 16
1181 0 16
1185 0 16
1187 0 16
1192 7 12
1193 0 16
1195 0 16
1200 0 16
1202 0 1
1204 0 16
1205 0 16
1210 0 10
1212 -2 16
1213 0 10
1217 0 16
1219 0 16
1224 7 12
1225 0 16
1227 0 16
1233 0 16
1235 0 16
1240 0 16
1241 0 16
1243 0 16
1255 0 16
1281 0 16
1284 0 16
1288 0 16
1289 0 16
1296 0 16
1298 0 16
1300 0 16
1301 0 12
1306 0 16
1308 0 16
1313 0 16
1315 0 16
1320 0 16
1321 0 16
1330 0 16
1334 0 16
1338 0 16
1340 0 16
1341 0 12
1344 0 16
1345 0 16
1348 0 16
1349 0 16
1352 0 16
1353 0 16
1355 0 16
1361 0 12
1364 0 16
1368 0 16
1369 0 12
1379 0 16
1383 0 16
1398 0 16
1406 0 16
1408 0 16
1410 0 16
1412 0 16
1413 0 16
1418 0 16
1420 0 16
1421 0 16
1424 0 16
1426 0 16
1428 0 16
1429 0 12
1434 0 16
1436 0 16
1441 0 16
1443 0 16
1448 0 16
1449 0 16
1451 0 16
1460 0 16
1466 0 16
1473 0 16
1475 0 16
1480 0 16
1481 0 16
1491 0 12
1496 0 16
1511 0 16
1539 0 16
1543 0 16
1553 0 16
1555 0 16
1560 0 16
1561 0 16
1563 0 16
1575 0 16
1584 0 16
1585 0 16
1588 0 16
1589 0 16
1592 0 16
1593 0 16
1595 0 16
1603 0 16
1607 0 16
1619 0 16
1623 0 16
1648 0 16
1650 0 16
1652 0 16
1653 0 16
1658 0 16
1660 0 16
1661 0 16
1665 0 16
1667 0 16
1672 7 12
1673 0 16
1675 0 16
1681 0 16
1683 0 16
1688 0 16
1689 0 16
1691 0 16
1703 0 16
1713 0 16
1715 0 16
1720 0 16
1721 0 16
1735 0 16
1751 0 16
1798 0 16
1806 0 16
1822 0 16
1826 0 16
1830 0 16
1834 0 16
1836 0 16
1837 0 16
1862 0 16
1870 0 6
1878 0 16
1886 0 16
1888 0 16
1890 0 16
1892 0 16
1893 0 16
1898 0 16
1900 0 16
1901 0 16
1934 0 16
1950 0 16
1954 0 16
1958 0 16
1962 0 16
1964 0 16
1965 0 16
1982 0 16
1986 0 16
1990 0 2
1994 0 16
1996 0 16
1997 0 16
2002 0 16
2006 0 16
2010 0 16
2012 0 16
2013 0 12
2016 0 16
2017 0 16
2020 0 16
2021 0 16
2024 0 16
2025 0 16
2027 0 16
2050 0 16
2053 0 16
2058 0 16
2060 0 16
2061 0 16
2066 0 16
2070 0 16
2074 0 16
2076 0 16
2077 0 16
2080 9 12
2081 0 16
2084 9 12
2085 0 16
2089 0 16
2091 0 16
2102 0 16
2110 0 6
2114 9 12
2117 0 16
2122 7 12
2124 7 12
2125 0 16
2128 0 16
2130 0 16
2132 0 16
2133 0 16
2138 0 16
2140 0 16
2141 0 16
2145 0 16
2147 0 16
2152 7 12
2153 0 16
2155 0 16
2174 0 16
2182 7 12
2189 0 16
2194 0 16
2198 0 16
2202 0 16
2204 0 16
2205 0 16
2208 7 12
2209 0 16
2212 7 12
2213 0 16
2217 0 16
2219 0 16
2226 0 16
2230 0 2
2234 0 16
2236 0 16
2237 0 16
2240 7 12
2241 0 16
2244 7 12
2245 0 16
2249 0 16
2251 0 16
2256 0 16
2257 0 16
2260 0 16
2261 0 16
2264 0 16
2265 0 16
2267 0 16
2275 0 16
2279 0 16
2304 0 16
2306 0 16
2308 0 16
2309 0 16
2314 0 16
2316 0 16
2322 0 16
2326 0 16
2330 0 16
2332 0 16
2333 0 12
2336 0 16
2337 0 16
2340 0 16
2341 0 16
2344 0 16
2345 2 5
2347 0 16
2358 0 16
2366 0 16
2368 0 16
2370 0 16
2372 0 16
2373 0 16
2378 0 16
2380 0 16
2381 0 16
2384 0 16
2386 0 16
2388 0 16
2389 0 12
2394 0 16
2396 0 16
2401 0 16
2403 0 16
2408 0 16
2409 0 16
2411 0 16
2430 0 16
2434 0 16
2438 0 16
2442 0 16
2444 0 16
2445 0 16
2450 2 16
2454 0 16
2458 2 16
2460 0 16
2461 0 12
2464 0 16
2465 2 16
2468 0 16
2469 0 16
2472 0 16
2473 2 16
2475 0 16
2482 0 16
2486 0 16
2490 0 16
2492 0 16
2493 0 12
2496 0 16
2497 0 16
2500 0 16
2501 0 16
2504 0 16
2505 0 16
2507 0 16
2513 0 12
2516 0 16
2520 0 16
2521 0 12
2523 0 12
2531 0 16
2535 0 16
2561 0 16
2563 0 16
2568 0 16
2569 0 16
2571 0 16
2576 0 16
2577 0 16
2580 0 16
2581 0 16
2584 0 16
2585 2 5
2587 0 16
2595 0 16
2599 0 16
2608 0 16
2610 0 16
2612 0 16
2613 0 16
2618 0 16
2620 0 16
2621 0 16
2625 0 16
2627 0 16
2632 7 12
2633 0 16
2635 0 16
2641 0 16
2643 0 16
2648 0 16
2649 0 16
2651 0 16
2663 0 16
2674 0 16
2678 0 16
2682 0 16
2684 0 16
2685 0 16
2688 7 12
2689 0 16
2692 7 12
2693 0 16
2697 0 16
2699 0 16
2704 0 16
2705 2 16
2708 0 16
2709 0 16
2712 0 16
2713 2 16
2715 0 16
2723 0 16
2727 0 16
2736 0 16
2737 0 16
2740 0 16
2741 0 16
2744 0 16
2745 0 16
2747 0 16
2755 0 16
2759 0 16
2771 0 16
2775 0 16
2820 0 16
2826 0 16
2834 0 16
2838 0 16
2842 0 16
2844 0 16
2845 0 12
2849 0 16
2852 0 12
2856 0 16
2857 0 16
2870 0 16
2878 0 6
2880 0 16
2882 0 1
2884 0 16
2885 0 16
2890 0 6
2892 -2 16
2893 0 6
2900 0 16
2906 0 16
2913 0 16
2915 0 16
2920 0 16
2921 0 16
2942 0 16
2946 0 16
2950 0 2
2954 0 16
2956 0 16
2957 0 16
2962 0 16
2966 0 16
2970 0 16
2972 0 16
2973 0 12
2976 0 16
2977 0 16
2980 0 16
2981 0 16
2984 0 16
2985 0 16
2987 0 16
3002 0 16
3009 0 16
3012 -2 16
3016 0 16
3017 0 16
3025 0 12
3028 0 16
3032 0 16
3033 0 12
3043 0 16
3047 0 16
3073 0 16
3075 0 16
3080 0 16
3081 0 16
3088 0 16
3089 0 16
3092 0 12
3093 0 16
3096 0 16
3097 0 16
3099 0 16
3107 0 16
3111 0 16
3120 0 16
3122 0 1
3124 0 16
3125 0 16
3130 0 6
3132 -2 16
3133 0 6
3137 0 16
3139 0 16
3144 7 12
3145 0 16
3147 0 16
3153 0 16
3155 0 16
3160 0 16
3161 0 16
3175 0 16
3186 0 16
3190 0 2
3194 0 16
3196 0 16
3197 0 16
3200 7 12
3201 0 16
3204 7 12
3205 0 16
3209 0 16
3211 0 16
3216 0 16
3217 0 16
3220 0 16
3221 0 16
3224 0 16
3225 0 16
3227 0 16
3235 0 16
3239 0 16
3249 0 16
3252 -2 16
3256 0 16
3257 0 16
3267 0 16
3271 0 16
3283 0 16
3287 0 16
3331 0 16
3336 0 16
3345 0 12
3348 0 16
3352 0 16
3353 0 12
3355 0 12
3363 0 16
3367 0 16
3376 0 16
3378 0 16
3380 0 16
3381 0 12
3386 0 16
3388 0 16
3393 0 16
3395 0 16
3400 0 16
3401 0 16
3403 0 16
3411 0 12
3416 0 16
3431 0 16
3442 0 16
3446 0 16
3450 0 16
3452 0 16
3453 0 12
3456 0 16
3457 0 16
3460 0 16
3461 0 16
3464 0 16
3465 0 16
3467 0 16
3473 0 12
3476 0 16
3480 0 16
3481 0 12
3483 0 12
3491 0 16
3495 0 16
3505 0 12
3508 0 16
3512 0 16
3513 0 12
3523 0 16
3527 0 16
3543 0 12
3591 0 16
3603 0 16
3607 0 16
3633 0 16
3635 0 16
3640 0 16
3641 0 16
3643 0 16
3655 0 16
3671 0 16
3696 0 16
3697 0 16
3700 0 16
3701 0 16
3704 0 16
3705 0 16
3707 0 16
3715 0 16
3719 0 16
3731 0 16
3735 0 16
3763 0 16
3767 0 16
4096 0 16
4098 0 16
4100 0 16
4101 0 16
4106 0 16
4108 0 16
4114 0 16
4118 0 16
4122 0 16
4124 0 16
4125 0 8
4128 0 16
4129 0 16
4132 0 16
4133 0 16
4136 0 16
4137 0 16
4139 0 16
4150 0 16
4158 0 16
4160 0 16
4162 0 13
4164 0 16
4165 0 16
4170 0 16
4172 0 13
4173 0 16
4176 0 16
4178 0 16
4180 0 16
4181 0 8
4186 0 16
4188 0 16
4193 0 16
4195 0 16
4200 0 16
4201 0 16
4203 0 16
4222 0 16
4226 0 16
4230 0 16
4234 0 16
4236 0 16
4237 0 16
4242 0 16
4246 0 16
4250 0 16
4252 0 16
4253 0 8
4256 0 16
4257 0 16
4260 0 16
4261 0 16
4264 0 16
4265 2 13
4267 0 16
4274 0 16
4278 0 16
4282 0 16
4284 0 16
4285 0 8
4288 0 16
4289 0 16
4292 0 13
4293 0 16
4296 0 16
4297 0 16
4299 0 16
4305 0 8
4308 0 16
4312 0 16
4313 0 8
4315 0 8
4323 0 16
4327 0 16
4354 0 16
4358 0 16
4362 0 16
4364 0 16
4365 0 4
4374 0 16
4382 0 16
4384 0 16
4386 0 16
4388 0 16
4389 0 16
4394 0 16
4396 0 16
4397 0 16
4414 0 16
4418 0 16
4422 0 16
4426 0 16
4428 0 16
4429 0 16
4434 0 16
4438 0 16
4442 0 16
4444 0 16
4445 -9 -1
4448 0 16
4449 0 16
4452 0 16
4453 0 16
4456 0 16
4457 0 16
4459 0 16
4486 0 16
4494 0 16
4502 0 16
4510 0 16
4512 0 16
4514 0 16
4516 0 16
4517 0 16
4522 0 16
4524 0 16
4525 0 16
4534 0 16
4542 0 16
4544 0 16
4546 0 16
4548 0 16
4549 0 16
4554 0 16
4556 0 16
4557 0 16
4560 -9 16
4562 0 16
4564 0 16
4565 -9 -1
4570 0 16
4572 0 16
4577 0 16
4579 0 16
4584 0 16
4585 0 16
4587 0 16
4608 0 16
4609 0 16
4612 0 16
4613 0 16
4616 0 16
4617 0 16
4619 0 16
4624 0 16
4626 0 16
4628 0 16
4629 0 16
4634 0 16
4636 0 16
4637 0 16
4641 0 16
4643 0 16
4648 0 16
4649 0 16
4651 0 16
4658 0 16
4662 0 16
4666 0 16
4668 0 16
4669 0 16
4672 0 16
4673 0 16
4676 0 16
4677 0 16
4680 0 16
4681 0 16
4683 0 16
4688 0 16
4689 0 16
4692 0 16
4693 0 16
4696 0 16
4697 0 16
4699 0 16
4707 0 16
4711 0 16
4726 0 16
4734 0 16
4736 0 16
4738 0 16
4740 0 16
4741 0 16
4746 0 16
4748 0 16
4749 0 16
4752 0 16
4754 0 16
4756 0 16
4757 0 16
4762 0 16
4764 0 16
4765 0 16
4769 0 16
4771 0 16
4776 0 16
4777 0 16
4779 0 16
4784 0 16
4786 0 16
4788 0 16
4789 0 16
4794 0 16
4796 0 16
4797 0 16
4801 0 16
4803 0 16
4808 0 16
4809 0 16
4811 0 16
4817 0 16
4819 0 16
4824 0 16
4825 0 16
4827 0 16
4839 0 16
4870 0 16
4878 0 16
4894 0 16
4898 0 16
4902 0 16
4906 0 16
4908 0 16
4909 0 16
4934 0 16
4942 0 16
4950 0 16
4958 0 16
4960 0 16
4962 0 16
4964 0 16
4965 0 16
4970 0 16
4972 0 16
4973 0 16
5006 0 16
5022 0 16
5026 0 16
5030 0 16
5034 0 16
5036 0 16
5037 0 16
5054 0 16
5058 0 13
5062 0 16
5066 0 16
5068 0 13
5069 0 16
5074 0 16
5078 0 16
5082 0 16
5084 0 16
5085 -7 -1
5088 0 16
5089 0 16
5092 0 16
5093 0 16
5096 0 16
5097 0 16
5099 0 16
5120 0 16
5122 0 13
5124 0 16
5125 0 16
5130 0 16
5132 0 13
5133 0 16
5138 0 16
5142 0 16
5146 0 16
5148 0 16
5149 0 16
5152 0 16
5153 0 16
5156 0 16
5157 0 16
5160 0 16
5161 0 16
5163 0 16
5174 0 16
5182 0 16
5184 0 16
5186 0 13
5188 0 13
5189 0 16
5194 0 16
5196 0 13
5197 0 16
5200 0 16
5202 0 16
5204 0 16
5205 0 16
5210 0 16
5212 0 16
5213 0 16
5217 0 16
5219 0 16
5224 0 16
5225 0 16
5227 0 16
5246 0 16
5250 0 13
5254 0 16
5258 0 16
5260 0 13
5261 0 16
5266 0 16
5270 0 16
5274 0 16
5276 0 16
5277 0 16
5280 0 16
5281 0 16
5284 0 16
5285 0 16
5288 0 16
5289 0 16
5291 0 16
5298 0 13
5302 0 16
5306 0 16
5308 0 13
5309 0 16
5312 0 13
5313 0 13
5316 0 13
5317 0 16
5320 0 13
5321 0 16
5323 0 13
5328 0 16
5329 0 16
5332 0 16
5333 0 16
5336 0 16
5337 0 16
5339 0 16
5347 0 16
5351 0 16
5376 0 16
5378 0 16
5380 0 16
5381 0 4
5386 0 16
5388 0 16
5394 0 16
5398 0 16
5402 0 16
5404 0 16
5405 -9 -1
5408 0 16
5409 0 16
5412 0 16
5413 0 16
5416 0 16
5417 0 16
5419 0 16
5430 0 16
5438 0 16
5440 0 16
5442 0 16
5444 0 16
5445 0 16
5450 0 16
5452 0 16
5453 0 16
5456 -9 16
5458 0 16
5460 0 16
5461 -9 -1
5466 7 13
5468 0 16
5473 0 16
5475 2 13
5480 0 16
5481 7 13
5483 0 16
5502 0 16
5506 0 16
5510 0 16
5514 0 16
5516 0 16
5517 0 16
5522 0 16
5526 7 13
5530 6 13
5532 0 16
5533 -7 -1
5536 5 13
5537 2 13
5540 0 16
5541 7 13
5544 2 13
5545 6 13
5547 2 13
5554 0 16
5558 0 16
5562 0 16
5564 0 16
5565 -7 -1
5568 0 16
5569 0 16
5572 0 16
5573 0 16
5576 0 16
5577 0 16
5579 0 16
5585 -9 -1
5588 0 16
5592 0 16
5593 -7 -1
5595 -7 -1
5603 0 16
5607 2 13
5633 0 16
5635 0 16
5640 0 16
5641 0 16
5643 0 16
5648 0 16
5649 0 16
5652 0 16
5653 0 16
5656 0 16
5657 0 16
5659 0 16
5667 0 16
5671 0 16
5680 0 16
5682 0 16
5684 0 16
5685 0 16
5690 0 16
5692 0 16
5693 0 16
5697 0 16
5699 0 16
5704 0 16
5705 0 16
5707 0 16
5713 0 16
5715 2 13
5720 0 16
5721 7 13
5723 0 16
5735 0 16
5746 0 16
5750 0 16
5754 0 16
5756 0 16
5757 0 16
5760 0 16
5761 0 16
5764 0 16
5765 0 16
5768 0 16
5769 0 16
5771 0 16
5776 5 13
5777 2 13
5780 0 16
5781 7 13
5784 2 13
5785 6 13
5787 2 13
5795 0 16
5799 2 13
5808 0 16
5809 0 16
5812 0 16
5813 0 16
5816 0 16
5817 0 16
5819 0 16
5827 0 16
5831 0 16
5843 0 16
5847 2 13
5902 0 16
5926 0 16
5934 0 16
5966 0 16
5982 0 16
5986 0 16
5990 0 16
5994 0 16
5996 0 16
5997 0 16
6054 0 16
6062 0 16
6086 0 16
6094 0 16
6102 0 16
6110 0 16
6112 0 16
6114 0 16
6116 0 16
6117 0 16
6122 0 16
6124 0 16
6125 0 16
6146 0 16
6150 0 16
6154 0 16
6156 0 16
6157 0 16
6166 0 16
6174 0 16
6176 0 16
6178 0 16
6180 0 16
6181 0 16
6186 0 16
6188 0 16
6189 0 16
6206 0 16
6210 0 13
6214 0 16
6218 0 16
6220 0 13
6221 0 16
6226 0 16
6230 0 16
6234 0 16
6236 0 16
6237 0 16
6240 0 16
6241 0 16
6244 0 16
6245 0 16
6248 0 16
6249 0 16
6251 0 16
6278 0 16
6286 0 16
6294 0 16
6302 0 16
6304 0 16
6306 0 16
6308 0 16
6309 0 16
6314 0 16
6316 0 16
6317 0 16
6326 0 16
6334 0 16
6336 0 16
6338 0 13
6340 0 13
6341 0 16
6346 0 16
6348 0 13
6349 0 16
6352 0 16
6354 0 16
6356 0 16
6357 0 16
6362 0 16
6364 0 16
6365 0 16
6369 0 16
6371 0 16
6376 0 16
6377 0 16
6379 0 16
6402 0 16
6406 0 16
6410 0 16
6412 0 16
6413 0 4
6422 0 16
6430 0 16
6432 0 16
6434 0 16
6436 0 16
6437 0 16
6442 0 16
6444 0 16
6445 0 16
6462 0 16
6466 0 16
6470 0 16
6474 0 16
6476 0 16
6477 0 16
6482 0 16
6486 7 13
6490 6 13
6492 0 16
6493 -7 -1
6496 5 13
6497 2 13
6500 0 16
6501 7 13
6504 2 13
6505 6 13
6507 2 13
6534 0 16
6542 0 16
6550 6 13
6558 5 13
6560 2 13
6562 0 16
6564 2 13
6565 6 13
6570 5 13
6572 0 16
6573 5 13
6582 0 16
6590 0 16
6592 0 16
6594 0 16
6596 0 16
6597 0 16
6602 0 16
6604 0 16
6605 0 16
6608 -7 16
6610 0 16
6612 0 16
6613 -7 -1
6618 5 13
6620 0 16
6625 0 16
6627 2 13
6632 0 16
6633 5 13
6635 0 16
6656 0 16
6657 0 16
6660 0 16
6661 0 16
6664 0 16
6665 2 13
6667 0 16
6672 0 16
6674 0 16
6676 0 16
6677 0 16
6682 0 16
6684 0 16
6685 0 16
6689 0 16
6691 0 16
6696 0 16
6697 0 16
6699 0 16
6706 0 16
6710 0 16
6714 0 16
6716 0 16
6717 0 16
6720 0 16
6721 0 16
6724 0 16
6725 0 16
6728 0 16
6729 0 16
6731 0 16
6736 5 13
6737 2 13
6740 0 16
6741 7 13
6744 2 13
6745 6 13
6747 2 13
6755 0 16
6759 2 13
6774 0 16
6782 0 16
6784 0 16
6786 0 16
6788 0 16
6789 0 16
6794 0 16
6796 0 16
6797 0 16
6800 2 13
6802 0 16
6804 2 13
6805 6 13
6810 5 13
6812 0 16
6813 5 13
6817 0 16
6819 2 13
6824 0 16
6825 5 13
6827 0 16
6832 0 16
6834 0 16
6836 0 16
6837 0 16
6842 0 16
6844 0 16
6845 0 16
6849 0 16
6851 0 16
6856 0 16
6857 0 16
6859 0 16
6865 0 16
6867 2 13
6872 0 16
6873 5 13
6875 0 16
6887 0 16
6914 0 16
6918 0 16
6922 0 16
6924 0 16
6925 0 4
6934 0 16
6942 0 16
6944 0 16
6946 0 16
6948 0 16
6949 0 16
6954 0 16
6956 0 16
6957 0 16
6974 0 16
6978 0 13
6982 0 16
6986 0 16
6988 0 13
6989 0 16
6994 0 16
6998 0 16
7002 0 16
7004 0 16
7005 -7 -1
7008 0 16
7009 0 16
7012 0 16
7013 0 16
7016 0 16
7017 0 16
7019 0 16
7046 0 16
7054 0 16
7062 0 16
7070 0 16
7072 0 16
7074 0 16
7076 0 16
7077 0 16
7082 0 16
7084 0 16
7085 0 16
7094 0 16
7102 0 16
7104 0 16
7106 0 13
7108 0 13
7109 0 16
7114 0 16
7116 0 13
7117 0 16
7120 -7 16
7122 0 16
7124 0 16
7125 -7 -1
7130 0 16
7132 0 16
7137 0 16
7139 0 16
7144 0 16
7145 0 16
7147 0 16
7168 0 16
7169 0 16
7172 0 13
7173 0 16
7176 0 16
7177 0 16
7179 0 16
7184 0 16
7186 0 16
7188 0 16
7189 0 16
7194 0 16
7196 0 16
7197 0 16
7201 0 16
7203 0 16
7208 0 16
7209 0 16
7211 0 16
7218 0 13
7222 0 16
7226 0 16
7228 0 13
7229 0 16
7232 0 13
7233 0 13
7236 0 13
7237 0 16
7240 0 13
7241 0 16
7243 0 13
7248 0 16
7249 0 16
7252 0 16
7253 0 16
7256 0 16
7257 0 16
7259 0 16
7267 0 16
7271 0 16
7286 0 16
7294 0 16
7296 0 16
7298 0 13
7300 0 13
7301 0 16
7306 0 16
7308 0 13
7309 0 16
7312 0 16
7314 0 16
7316 0 16
7317 0 16
7322 0 16
7324 0 16
7325 0 16
7329 0 16
7331 0 16
7336 0 16
7337 0 16
7339 0 16
7344 0 16
7346 0 13
7348 0 13
7349 0 16
7354 0 16
7356 0 13
7357 0 16
7361 0 13
7363 0 13
7368 0 13
7369 0 16
7371 0 13
7377 0 16
7379 0 16
7384 0 16
7385 0 16
7387 0 16
7399 0 16
7425 0 4
7428 0 16
7432 0 16
7433 0 4
7435 0 4
7440 -9 16
7442 0 16
7444 0 16
7445 -9 -1
7450 0 16
7452 0 16
7457 0 16
7459 0 16
7464 0 16
7465 0 16
7467 0 16
7474 0 16
7478 0 16
7482 0 16
7484 0 16
7485 -7 -1
7488 0 16
7489 0 16
7492 0 16
7493 0 16
7496 0 16
7497 0 16
7499 0 16
7505 -9 -1
7508 0 16
7512 0 16
7513 -7 -1
7515 -7 -1
7523 0 16
7527 2 13
7542 0 16
7550 0 16
7552 0 16
7554 0 16
7556 0 16
7557 0 16
7562 0 16
7564 0 16
7565 0 16
7568 -7 16
7570 0 16
7572 0 16
7573 -7 -1
7578 5 13
7580 0 16
7585 0 16
7587 2 13
7592 0 16
7593 5 13
7595 0 16
7600 -7 16
7602 0 16
7604 0 16
7605 -7 -1
7610 0 16
7612 0 16
7617 0 16
7619 0 16
7624 0 16
7625 0 16
7627 0 16
7635 -7 -1
7640 0 16
7655 0 16
7683 0 16
7687 0 16
7697 0 16
7699 0 16
7704 0 16
7705 0 16
7707 0 16
7719 0 16
7728 0 16
7729 0 16
7732 0 16
7733 0 16
7736 0 16
7737 0 16
7739 0 16
7747 0 16
7751 0 16
7763 0 16
7767 2 13
7792 0 16
7794 0 16
7796 0 16
7797 0 16
7802 0 16
7804 0 16
7805 0 16
7809 0 16
7811 0 16
7816 0 16
7817 0 16
7819 0 16
7825 0 16
7827 2 13
7832 0 16
7833 5 13
7835 0 16
7847 0 16
7857 0 16
7859 0 16
7864 0 16
7865 0 16
7867 0 16
7879 0 16
7895 0 16
8193 0 16
8195 0 16
8200 0 16
8201 0 16
8208 0 16
8209 0 16
8212 0 16
8213 0 16
8216 0 16
8217 0 16
8219 0 16
8227 0 16
8231 0 16
8240 0 16
8242 0 13
8244 0 16
8245 0 16
8250 0 16
8252 0 13
8253 0 16
8257 0 16
8259 0 16
8264 9 8
8265 0 16
8267 0 16
8273 0 16
8275 0 16
8280 0 16
8281 0 16
8295 0 16
8306 0 16
8310 0 16
8314 0 16
8316 0 16
8317 0 16
8320 9 8
8321 0 16
8324 9 8
8325 0 16
8329 0 16
8331 0 16
8336 0 16
8337 0 16
8340 0 16
8341 0 16
8344 0 16
8345 2 13
8347 0 16
8355 0 16
8359 0 16
8369 0 16
8372 0 13
8376 0 16
8377 0 16
8387 0 16
8391 0 16
8403 0 16
8407 0 16
8448 0 16
8449 0 16
8452 0 16
8453 0 16
8456 0 16
8457 0 16
8459 0 16
8464 0 16
8466 0 16
8468 0 16
8469 0 16
8474 0 16
8476 0 16
8477 0 16
8481 0 16
8483 0 16
8488 0 16
8489 0 16
8491 0 16
8498 0 16
8502 0 16
8506 0 16
8508 0 16
8509 0 16
8512 0 16
8513 0 16
8516 0 16
8517 0 16
8520 0 16
8521 0 16
8523 0 16
8528 0 16
8529 0 16
8532 0 16
8533 0 16
8536 0 16
8537 0 16
8539 0 16
8547 0 16
8551 0 16
8566 0 16
8574 0 16
8576 0 16
8578 0 16
8580 0 16
8581 0 16
8586 0 16
8588 0 16
8589 0 16
8592 0 16
8594 0 16
8596 0 16
8597 0 16
8602 0 16
8604 0 16
8605 0 16
8609 0 16
8611 0 16
8616 0 16
8617 0 16
8619 0 16
8624 0 16
8626 0 16
8628 0 16
8629 0 16
8634 0 16
8636 0 16
8637 0 16
8641 0 16
8643 0 16
8648 0 16
8649 0 16
8651 0 16
8657 0 16
8659 0 16
8664 0 16
8665 0 16
8667 0 16
8679 0 16
8707 0 16
8711 0 16
8721 0 16
8723 0 16
8728 0 16
8729 0 16
8731 0 16
8743 9 16
8752 0 16
8753 0 16
8756 0 16
8757 0 16
8760 0 16
8761 0 16
8763 0 16
8771 9 16
8775 8 16
8787 0 16
8791 0 16
8816 0 16
8818 0 16
8820 0 16
8821 0 16
8826 0 16
8828 0 16
8829 0 16
8833 9 16
8835 8 16
8841 7 16
8843 7 16
8849 0 16
8851 0 16
8856 0 16
8857 0 16
8859 0 16
8871 7 16
8881 0 16
8883 0 16
8888 0 16
8889 0 16
8903 7 16
8919 0 16
8960 0 16
8962 0 13
8964 0 16
8965 0 16
8970 0 16
8972 0 13
8973 0 16
8978 0 16
8982 0 16
8986 0 16
8988 0 16
8989 0 16
8992 0 16
8993 0 16
8996 0 16
