239785 10
1494 0 18
1510 -3 24
1514 -3 24
1516 0 24
1517 0 18
1540 3 18
1545 -3 24
1554 3 18
1556 3 18
1557 0 18
1573 -3 24
1577 -3 24
1579 2 24
1601 0 24
1604 1 10
1608 0 18
1609 0 18
1618 0 18
1620 0 18
1636 0 24
1637 0 18
1640 0 18
1641 0 24
1667 3 24
1671 0 3
1680 1 18
1681 1 18
1683 1 18
1697 4 24
1699 0 24
1703 0 18
1736 0 24
1746 1 18
1762 2 24
1764 0 10
1765 0 10
1768 4 18
1795 0 24
1799 4 3
1808 1 4
1809 3 24
1811 0 24
1825 0 24
1827 0 24
1831 4 24
1863 18 10
1872 17 10
1888 -17 -1
1889 4 24
1891 2 18
1895 8 12
2062 -18 -1
2077 -17 -1
2102 0 12
2106 0 12
2108 -2 12
2118 0 12
2126 17 3
2134 -3 24
2138 0 12
2140 -1 12
2141 4 18
2166 -2 18
2170 0 12
2172 0 12
2189 0 24
2203 -1 24
2221 0 12
2229 -2 12
2232 0 12
2233 0 12
2235 0 18
2246 -1 24
2254 17 3
2262 -1 24
2266 4 18
2268 4 18
2269 4 24
2294 1 18
2298 0 18
2300 -4 18
2306 3 18
2309 -1 24
2314 0 24
2316 3 18
2317 3 24
2325 -1 24
2329 4 18
2331 4 18
2346 13 18
2348 13 18
2349 3 18
2356 0 12
2357 0 12
2360 13 18
2361 0 18
2373 -1 18
2380 3 24
2389 -1 24
2392 4 18
2393 4 18
2395 4 18
2412 7 18
2418 1 24
2420 3 12
2424 3 18
2443 3 24
2455 4 18
2475 3 18
2480 3 24
2481 1 24
2483 3 12
2487 3 18
2502 -3 24
2510 17 3
2518 -3 24
2522 -3 24
2524 2 12
2525 2 24
2550 0 18
2554 0 12
2556 -4 12
2562 1 18
2565 -3 24
2570 1 18
2572 1 18
2573 0 24
2581 -3 24
2585 -3 24
2587 2 24
2602 0 12
2604 3 24
2605 0 12
2610 3 18
2612 3 18
2613 0 18
2616 3 12
2617 0 12
2624 0 24
2626 0 24
2628 0 18
2629 0 24
2634 0 24
2636 0 24
2644 0 18
2645 0 18
2648 0 18
2649 4 12
2666 0 12
2668 0 12
2674 0 12
2676 0 12
2689 3 24
2691 0 18
2696 1 18
2697 0 24
2699 0 24
2705 4 24
2707 0 18
2711 4 12
2724 0 12
2728 3 24
2729 3 24
2731 3 24
2736 3 18
2737 0 12
2739 0 12
2756 2 24
2762 0 18
2770 2 24
2772 0 4
2773 0 4
2776 4 18
2790 1 12
2794 0 18
2796 -4 18
2802 0 12
2817 3 1
2819 2 24
2824 3 18
2825 3 24
2827 3 24
2833 0 24
2835 0 24
2839 4 24
2852 3 12
2853 3 12
2856 13 18
2857 3 24
2859 3 24
2864 3 12
2865 0 12
2867 0 18
2883 2 18
2888 3 24
2896 0 4
2897 4 12
2899 0 24
2903 4 18
2914 3 12
2916 3 12
2920 5 18
2928 3 12
3082 0 18
3093 -3 24
3110 0 18
3114 0 12
3116 -2 12
3117 0 12
3140 -3 24
3146 0 3
3154 -3 24
3156 -3 24
3157 -3 18
3174 -4 12
3178 0 12
3180 0 12
3209 0 24
3219 0 24
3237 -2 12
3240 0 12
3241 0 12
3243 -2 12
3268 0 24
3274 0 18
3282 0 24
3284 0 24
3285 0 12
3302 -2 12
3306 0 18
3308 -4 18
3329 0 24
3331 0 24
3336 0 24
3337 0 24
3345 0 24
3347 0 24
3364 0 12
3365 0 12
3368 13 18
3369 0 18
3395 0 18
3400 3 3
3408 0 4
3409 0 24
3411 0 24
3426 -2 12
3428 3 12
3432 3 18
3463 3 3
3471 -17 -1
3488 0 12
3489 -2 12
3491 3 12
3495 3 18
3538 -3 24
3558 1 18
3592 3 18
3601 -3 18
3618 1 12
3620 1 12
3621 1 18
3624 1 12
3651 0 2
3656 1 18
3664 -3 4
3665 0 18
3667 0 18
3682 1 12
3684 1 12
3688 1 12
3719 1 18
3727 -17 -1
3744 1 12
3745 1 12
3747 1 12
3751 3 24
3792 0 4
3810 1 12
3847 3 3
3855 -17 -1
3872 3 12
3873 3 24
3875 0 18
3879 3 24
4096 0 24
4098 1 13
4100 0 18
4101 0 24
4106 1 13
4108 0 24
4116 0 13
4117 -1 18
4121 0 24
4138 3 13
4140 3 13
4148 0 18
4162 0 18
4166 0 24
4170 0 24
4172 0 24
4173 -1 18
4182 0 18
4186 0 24
4188 0 18
4202 0 18
4204 0 24
4205 0 18
4212 0 13
4213 -1 18
4217 0 18
4224 1 13
4225 2 13
4228 1 13
4229 3 13
4232 2 7
4233 2 13
4235 2 13
4242 0 24
4244 0 24
4245 3 7
4248 3 13
4249 3 13
4260 2 7
4261 0 18
4264 2 13
4265 2 13
4267 2 13
4273 2 13
4275 2 13
4294 0 8
4302 19 3
4310 -1 8
4314 0 8
4316 0 24
4317 18 4
4342 -2 13
4346 0 24
4348 0 13
4352 0 13
4354 1 13
4356 0 8
4357 0 13
4362 0 24
4364 0 18
4365 1 8
4372 0 8
4373 0 8
4376 0 8
4377 0 13
4379 0 24
4394 1 13
4396 0 18
4397 1 8
4402 0 13
4404 0 18
4405 0 13
4408 0 13
4409 0 13
4416 0 24
4418 3 8
4420 0 24
4421 0 18
4426 3 8
4428 3 8
4434 2 13
4436 0 24
4437 -1 18
4440 0 24
4441 0 18
4454 3 8
4458 3 8
4460 3 8
4466 0 24
4468 3 8
4481 3 24
4483 4 13
4488 3 8
4489 5 8
4491 3 8
4496 2 4
4497 4 13
4499 2 13
4503 4 13
4514 0 24
4516 3 8
4517 3 24
4520 5 8
4521 11 8
4523 3 13
4528 0 24
4529 3 13
4531 3 8
4558 18 3
4598 -11 24
4602 -3 9
4604 -5 9
4610 -3 13
4614 0 13
4618 -3 24
4620 -3 24
4621 -3 24
4630 -4 18
4634 0 9
4636 -4 24
4637 17 4
4650 -3 24
4652 0 9
4653 0 9
4660 -3 13
4661 -3 18
4664 -3 24
4665 -3 24
4667 2 9
4674 2 13
4678 0 13
4682 2 13
4684 0 24
4685 0 18
4694 -2 24
4698 0 24
4700 0 24
4714 2 13
4716 0 24
4717 0 18
4722 2 13
4724 -1 18
4725 -1 18
4728 -1 18
4729 -1 18
4736 0 24
4737 4 13
4740 0 24
4741 3 13
4744 2 13
4745 4 13
4747 2 13
4754 3 13
4756 0 24
4757 3 13
4760 1 4
4761 3 13
4763 1 9
4772 2 13
4773 4 13
4776 2 13
4777 4 13
4779 2 13
4784 2 13
4785 4 13
4787 0 13
4791 2 13
4802 0 18
4806 1 24
4810 0 24
4812 0 13
4813 0 18
4822 1 24
4826 3 18
4828 0 13
4838 0 18
4842 0 18
4844 0 13
4845 0 18
4850 0 24
4852 0 18
4853 0 18
4857 0 18
4864 1 13
4865 2 13
4868 3 13
4869 3 9
4872 2 9
4873 0 24
4875 0 24
4882 1 9
4884 0 18
4885 3 9
4888 3 13
4889 3 13
4900 0 24
4901 0 18
4904 2 13
4905 2 13
4907 2 13
4913 0 24
4915 0 24
4929 0 18
4932 3 24
4936 0 24
4937 4 18
4939 2 18
4946 3 9
4948 3 24
4952 3 24
4962 4 24
4964 0 24
4965 2 18
4968 4 18
4969 4 18
4971 6 18
4976 0 24
4977 2 18
4979 0 18
4995 19 9
4999 18 9
5008 17 9
5009 17 9
5011 17 9
5015 17 9
5024 -17 -1
5025 4 24
5027 6 13
5031 14 18
5126 -3 10
5134 17 3
5142 -9 10
5146 -3 10
5148 -3 10
5149 -3 10
5174 -8 10
5178 0 10
5180 -4 10
5190 2 13
5198 17 3
5206 2 13
5210 2 13
5212 -1 24
5213 0 18
5238 -2 13
5242 0 13
5244 0 13
5250 3 13
5253 4 13
5258 3 13
5260 0 24
5261 3 13
5269 4 13
5272 0 18
5273 4 13
5275 0 13
5290 0 10
5292 0 10
5293 0 10
5298 3 13
5300 0 13
5301 3 13
5304 1 10
5305 3 13
5307 0 13
5318 0 18
5326 17 3
5334 -1 13
5338 0 18
5340 0 18
5341 14 18
5366 1 24
5370 1 13
5372 0 13
5376 0 13
5378 1 13
5380 0 18
5381 0 18
5386 0 24
5388 0 18
5389 3 13
5396 0 10
5397 0 10
5400 0 13
5401 0 13
5403 0 18
5418 3 13
5420 3 13
5421 3 13
5426 0 13
5428 0 13
5429 0 13
5432 3 13
5433 3 13
5440 0 18
5442 5 13
5444 2 18
5445 0 18
5450 3 3
5452 3 24
5458 4 13
5460 0 24
5461 -3 18
5464 4 18
5465 0 18
5467 0 18
5478 3 10
5482 13 13
5484 9 18
5490 0 24
5492 3 10
5496 3 18
5505 3 24
5507 4 13
5512 3 3
5513 5 13
5515 3 24
5520 0 4
5521 4 13
5523 0 24
5527 4 13
5538 -2 10
5540 3 10
5541 3 10
5544 5 13
5545 13 13
5547 3 13
5552 0 13
5553 3 13
5555 3 10
5559 3 13
5574 -3 24
5582 17 3
5590 -3 18
5594 -3 24
5596 2 24
5597 0 18
5622 0 13
5626 0 13
5628 0 13
5634 1 13
5636 -3 18
5637 -3 24
5642 1 13
5644 1 13
5645 1 3
5650 -3 18
5652 -3 18
5653 -3 18
5657 -3 24
5659 2 24
5670 0 13
5674 1 13
5676 1 13
5677 1 10
5682 1 13
5684 1 13
5685 -2 13
5688 1 13
5689 1 10
5696 0 24
5698 1 18
5700 0 18
5701 0 18
5706 1 10
5708 1 10
5714 2 13
5716 0 18
5717 0 18
5720 0 18
5721 0 18
5734 0 13
5738 1 10
5740 1 10
5746 0 13
5748 0 13
5761 3 13
5763 2 13
5768 1 18
5769 3 13
5771 1 24
5776 -3 4
5777 4 13
5779 2 13
5783 4 10
5794 3 13
5796 1 13
5797 3 13
5800 1 13
5801 3 13
5803 3 13
5808 1 13
5809 3 13
5811 1 13
5828 2 24
5834 1 24
5842 2 24
5844 0 24
5845 0 18
5848 2 24
5862 1 13
5866 3 13
5868 1 13
5874 1 13
5889 3 1
5891 2 24
5896 1 13
5897 3 13
5899 3 13
5904 2 4
5905 0 24
5907 0 24
5911 6 13
5922 1 13
5924 1 13
5925 3 10
5928 5 13
5929 5 13
5931 7 13
5936 1 13
5937 1 10
5939 0 13
5955 18 10
5960 17 10
5968 0 4
5969 10 18
5971 6 18
5975 14 18
5986 11 10
5988 11 10
5992 11 10
6000 11 10
6158 -17 -1
6222 4 24
6278 3 13
6285 4 13
6294 -2 18
6298 0 18
6300 0 18
6301 11 4
6350 -1 24
6402 -1 24
6406 1 24
6410 -1 24
6412 -1 24
6413 -1 24
6422 -4 13
6426 3 13
6428 3 13
6429 11 4
6466 4 24
6470 5 13
6474 4 18
6476 6 18
6477 -1 18
6486 3 18
6490 13 13
6492 9 18
6533 5 13
6539 4 13
6549 3 18
6552 5 13
6553 13 13
6555 3 13
6606 2 3
6658 -3 18
6662 0 24
6666 -3 24
6668 2 3
6669 2 3
6678 0 13
6682 0 13
6684 3 13
6685 11 4
6722 2 24
6726 0 24
6730 2 13
6732 0 24
6733 0 18
6742 0 13
6746 0 13
6748 0 13
6784 0 24
6785 4 13
6788 0 24
6789 3 13
6792 2 13
6793 4 13
6795 2 13
6802 3 13
6804 0 13
6805 3 13
6808 0 13
6809 3 13
6811 3 13
6850 2 24
6854 3 18
6858 2 24
6860 0 24
6861 0 18
6870 1 13
6874 5 18
6876 0 13
6912 0 13
6913 2 24
6916 3 13
6917 3 2
6920 4 3
6921 4 3
6923 4 3
6930 1 13
6932 0 13
6933 3 4
6936 5 13
6937 5 13
6939 9 13
6977 0 18
6980 3 24
6984 2 3
6985 4 18
6987 2 18
6994 3 18
6996 3 18
7000 3 18
7174 -2 13
7178 -3 24
7181 -3 24
7190 -4 13
7194 0 4
7196 -4 13
7197 11 4
7234 2 13
7238 -2 24
7242 2 13
7244 -3 24
7245 -3 18
7254 -4 13
7258 0 24
7260 0 24
7300 0 24
7301 3 13
7305 4 13
7307 0 13
7314 -2 18
7316 -2 18
7317 -2 18
7320 1 4
7321 1 4
7323 -2 18
7362 0 18
7366 0 24
7370 0 24
7372 0 18
7373 0 18
7382 -4 13
7386 0 13
7388 0 13
7424 0 24
7425 0 24
7428 1 13
7429 0 24
7432 0 24
7433 0 24
7435 0 24
7442 -2 4
7444 -4 13
7445 0 4
7448 3 13
7449 3 13
7489 0 18
7492 3 24
7496 0 24
7497 0 18
7499 0 18
7506 -2 24
7508 3 18
7512 3 18
7555 3 24
7559 0 3
7568 -2 4
7569 -2 18
7571 3 18
7575 3 13
7626 -3 24
7638 1 13
7684 1 13
7688 -3 13
7689 -3 24
7698 1 13
7700 1 13
7701 -2 13
7704 1 13
7745 0 18
7748 1 24
7752 0 18
7753 0 18
7755 0 18
7762 1 13
7764 1 13
7768 1 13
7811 1 24
7815 4 3
7824 0 4
7825 3 13
7827 1 13
7831 1 13
7880 0 24
7890 1 13
7939 0 18
7943 4 3
7952 -4 4
7953 1 4
7955 0 13
7959 5 13
8193 0 24
8195 0 13
8200 1 6
8201 1 13
8209 4 13
8211 0 13
8228 0 24
8232 3 18
8233 3 13
8256 0 13
8257 0 13
8260 0 18
8261 0 13
8264 0 13
8265 0 13
8267 0 13
8274 0 13
8276 0 18
8277 0 13
8280 3 13
8281 0 24
8292 0 7
8293 0 13
8296 0 13
8297 0 18
8299 2 13
8305 0 13
8307 0 13
8323 0 24
8327 0 3
8336 19 18
8337 0 24
8339 0 24
8353 2 13
8355 0 13
8359 2 13
8384 0 8
8386 0 13
8388 -3 18
8389 0 8
8394 0 24
8396 0 13
8397 -2 13
8402 -1 8
8404 -3 18
8405 -1 8
8408 -3 24
8409 0 8
8411 0 24
8422 0 13
8426 0 13
8428 0 13
8429 -2 8
8434 0 13
8436 0 13
8437 -2 8
8440 0 18
8441 -2 8
8449 0 24
8451 0 18
8456 19 18
8457 0 24
8459 0 24
8465 0 24
8467 0 24
8471 2 13
8484 17 18
8485 1 8
8488 17 18
8489 1 8
8491 0 24
8496 17 18
8497 0 24
8499 0 24
8513 3 8
8515 4 13
8520 3 8
8521 3 8
8528 -1 4
8529 4 13
8531 0 13
8546 0 24
8548 3 8
8549 3 8
8552 3 8
8553 3 8
8583 1 3
8591 -19 -1
8608 -18 -1
8609 5 13
8611 3 24
8615 11 18
8642 -3 9
8646 -4 9
8650 -3 9
8652 -5 9
8653 -3 9
8662 -4 18
8666 0 9
8668 -4 13
8669 17 4
8678 -3 9
8682 -3 9
8684 -3 9
8685 0 9
8690 -3 9
8692 -11 24
8693 -5 9
8696 -3 9
8697 -3 9
8699 2 9
8704 19 18
8705 -3 24
8708 19 18
8709 0 18
8713 -3 24
8715 -3 24
8722 17 18
8724 17 18
8725 0 18
8728 17 18
8729 0 24
8731 -2 24
8741 -3 24
8745 -3 24
8747 0 24
8753 -3 18
8755 -3 24
8759 -3 24
8768 0 18
8769 4 13
8772 0 9
8773 0 18
8776 -1 13
8777 4 13
8779 0 13
8786 0 9
8788 0 9
8789 0 9
8792 0 24
8793 0 24
8804 0 13
8805 4 13
8808 0 9
8809 4 13
8811 0 13
8816 -1 18
8817 4 13
8819 0 13
8835 0 24
8839 -1 3
8848 17 18
8849 3 13
8851 0 24
8855 1 9
8865 4 13
8867 2 13
8871 2 13
8897 0 18
8900 0 13
8904 0 13
8905 0 18
8914 0 24
8916 0 13
8917 0 9
8930 0 18
8932 -1 18
8933 -1 24
8936 0 13
8937 0 18
8939 2 13
8963 3 24
8967 2 3
8976 17 18
8977 1 9
8979 3 24
8993 0 24
8995 0 24
8999 14 18
9027 3 24
9031 4 3
9040 3 9
9041 3 9
9043 3 24
9056 -17 -1
9057 4 24
9059 0 24
9063 8 13
9103 -18 -1
9158 -19 -1
9166 -18 -1
9174 -17 -1
9178 -17 -1
9180 -17 -1
9181 -17 -1
9206 -4 10
9210 -2 10
9212 -4 10
9218 19 18
9221 -3 10
9226 17 18
9228 17 18
9229 0 3
9237 -3 10
9241 -3 10
9243 -3 10
9254 11 18
9258 11 18
9260 11 18
9261 0 10
9266 11 18
9268 11 18
9269 -4 10
9272 11 18
9273 0 10
9275 -4 10
9280 4 13
9282 -2 24
9284 -3 24
9285 4 13
9290 0 3
9292 0 3
9293 -2 24
9298 4 13
9300 -1 13
9301 4 13
9304 -3 24
9305 4 13
9307 -1 24
9318 -4 13
9322 0 10
9324 0 10
9325 -2 10
9330 -2 13
9332 -2 13
9333 -2 13
9336 0 13
9337 0 13
9345 0 24
9347 -1 2
9352 17 18
9353 3 13
9355 0 24
9361 4 13
9363 -1 18
9367 -1 24
9380 11 18
9381 3 13
9384 11 18
9385 3 13
9387 0 18
9392 11 18
9393 3 13
9395 0 24
9399 0 24
9408 0 13
9410 0 13
9412 0 18
9413 0 13
9418 0 24
9420 -2 18
9421 3 13
9426 -1 13
9428 0 13
9429 0 13
9432 0 13
9433 0 13
9435 0 13
9446 -2 10
9450 3 13
9452 3 13
9453 3 13
9458 0 24
9460 -2 13
9461 -2 13
9464 3 13
9465 3 13
9473 0 24
9475 0 18
9480 17 18
9481 3 13
9483 3 18
9489 0 24
9491 0 24
9495 14 18
9508 11 18
9509 3 18
9512 11 18
9513 13 18
9515 13 18
9520 11 18
9521 0 18
9523 0 18
9537 5 13
9539 4 13
9544 3 3
9545 3 3
9547 3 24
9552 -1 4
9553 4 13
9555 0 13
9559 4 13
9570 -2 10
9572 3 10
9573 3 10
9576 7 13
9577 13 13
9579 3 13
9584 0 24
9585 0 24
9587 3 10
9607 3 24
9615 -17 -1
9632 11 18
9633 5 13
9635 3 18
9639 13 18
9668 -3 18
9674 0 24
9682 -3 24
9684 -3 18
9685 -3 18
9702 0 13
9706 1 10
9708 0 13
9709 0 10
9729 1 18
9731 -3 24
9736 17 18
9737 1 18
9745 -3 18
9747 -3 24
9762 11 18
9764 11 18
9765 0 18
9768 11 18
9769 3 24
9771 3 24
9793 1 18
9795 0 13
9800 1 10
9801 1 10
9808 -3 4
9809 4 13
9811 0 18
9826 1 10
9828 1 10
9829 1 10
9832 1 10
9833 1 10
9863 1 10
9871 -17 -1
9888 11 18
9889 3 13
9891 1 18
9895 3 24
9923 2 24
9928 1 13
9936 0 4
9937 0 24
9939 0 24
9954 1 13
9956 1 13
9957 0 10
9960 3 13
9991 0 13
9999 -17 -1
10016 11 18
10017 3 24
10019 3 24
10023 13 18
10055 17 10
10063 -17 -1
10080 11 10
10081 11 10
10083 11 10
10087 11 10
10246 -18 -1
10253 -17 -1
10262 11 18
10266 11 18
10268 11 18
10269 11 4
10306 0 13
10310 -2 24
10314 4 13
10316 -1 13
10317 4 13
10326 -4 13
10330 0 4
10332 0 4
10333 11 4
10373 3 13
10379 2 13
10389 3 13
10392 11 18
10393 3 13
10395 0 18
10434 -1 18
10438 1 13
10442 -1 18
10444 -1 18
10445 0 13
10454 -4 13
10458 3 13
10460 3 13
10461 11 4
10496 17 18
10497 0 13
10500 17 18
10501 3 24
10505 -1 24
10507 -1 24
10514 11 18
10516 11 18
10517 3 18
10520 11 18
10521 13 18
10523 13 18
10561 4 13
10564 3 24
10565 5 13
10568 2 3
10569 4 13
10571 4 13
10578 -2 4
10580 3 18
10581 3 18
10584 7 13
10585 13 13
10587 3 13
10627 3 24
10631 -1 3
10640 11 18
10641 5 13
10643 3 18
10647 13 18
10690 -3 18
10694 0 18
10698 -3 24
10700 2 3
10701 2 3
10710 0 13
10714 0 13
10716 0 13
10717 11 4
10752 17 18
10753 -3 24
10756 17 18
10757 1 18
10761 -3 24
10763 2 3
10770 11 18
10772 11 18
10773 0 18
10776 11 18
10777 3 24
10779 3 24
10816 0 24
10817 4 13
10820 0 24
10821 0 24
10824 0 18
10825 4 13
10827 2 3
10834 0 13
10836 0 13
10837 0 13
10840 0 13
10841 0 13
10883 3 24
10887 4 3
10896 11 18
10897 3 13
10899 0 18
10903 3 24
10945 2 24
10948 0 13
10952 2 3
10953 2 3
10955 2 13
10962 1 13
10964 0 13
10965 0 4
10968 9 13
11011 3 24
11015 4 3
11024 11 18
11025 3 18
11027 3 18
11031 13 18
11075 3 24
11079 4 3
11088 3 4
11089 3 18
11091 3 18
11095 9 13
11268 17 18
11273 -3 24
11282 11 18
11284 11 18
11285 -2 18
11329 0 13
11332 -2 24
11336 -3 24
11337 4 13
11346 -4 13
11348 -4 13
11349 -4 13
11395 -2 24
11399 -1 3
11408 11 18
11409 3 13
11411 0 13
11457 0 18
11460 0 13
11464 0 18
11465 0 24
11474 -2 4
11476 -4 13
11477 -2 4
11523 0 24
11527 0 3
11536 11 18
11537 0 18
11539 0 18
11587 3 24
11591 0 3
11600 -2 4
11601 -2 4
11603 3 18
11663 -2 4
11720 -3 18
11730 1 13
11779 1 18
11783 -3 3
11792 11 18
11793 1 18
11795 1 18
11843 1 24
11847 4 3
11856 1 4
11857 1 13
11859 1 13
11919 1 4
11975 2 3
11984 -4 4
12047 -2 4
12290 0 14
12294 0 24
12298 0 14
12300 -1 14
12301 0 3
12310 0 14
12314 0 24
12316 -4 24
12330 0 14
12332 0 18
12333 0 18
12340 -3 24
12341 -3 24
12345 0 14
12358 0 14
12366 19 3
12374 -3 24
12378 0 14
12380 0 14
12381 18 4
12406 -2 14
12410 0 24
12412 -2 18
12416 0 14
12418 0 7
12420 0 14
12421 0 14
12426 0 24
12428 0 7
12429 0 14
12434 0 14
12436 0 14
12437 -3 24
12440 0 14
12441 0 14
12443 0 24
12454 0 14
12458 0 24
12460 0 7
12461 0 14
12466 -2 24
12468 0 7
12469 0 14
12472 0 7
12473 1 14
12494 18 3
12534 -5 18
12538 0 14
12540 -5 24
12546 0 14
12550 -4 24
12554 0 14
12556 0 8
12557 0 24
12566 -4 14
12570 0 14
12572 -4 24
12573 17 4
12586 0 14
12588 0 24
12589 0 24
12594 0 14
12596 0 8
12597 0 14
12600 0 14
12601 0 14
12603 0 24
12610 0 14
12614 3 8
12618 0 14
12620 0 14
12621 -1 18
12630 -2 24
12634 1 14
12636 1 14
12646 -3 18
12650 0 14
12652 0 18
12653 -1 18
12658 0 8
12660 0 8
12661 -3 18
12664 0 14
12665 -3 18
12672 3 8
12673 0 14
12676 3 8
12677 3 8
12680 2 14
12681 0 14
12683 0 14
12690 0 14
12692 9 8
12693 3 8
12696 3 8
12697 3 8
12699 3 8
12706 4 8
12708 8 8
12709 0 14
12712 4 8
12713 0 14
12715 0 24
12720 4 8
12721 0 14
12723 0 8
12727 0 14
12806 0 14
12814 17 3
12822 -9 18
12826 0 14
12828 2 9
12829 2 24
12854 -8 18
12858 0 14
12860 -4 14
12870 0 14
12878 17 3
12886 -5 18
12890 0 14
12892 0 14
12893 0 18
12918 -2 18
12922 1 14
12924 1 14
12928 0 14
12930 0 18
12932 0 14
12933 0 14
12938 0 18
12940 0 24
12941 0 24
12946 -9 18
12948 -3 18
12949 -3 18
12952 2 14
12953 0 14
12955 2 9
12966 0 18
12970 0 14
12972 0 14
12973 0 14
12978 -2 18
12980 0 18
12981 0 18
12984 1 14
12985 1 14
12987 0 14
12998 0 18
13006 17 3
13014 0 18
13018 0 18
13020 -3 24
13021 0 18
13046 -2 14
13050 -2 14
13052 -4 24
13056 0 24
13058 -4 24
13060 0 24
13061 2 9
13066 0 14
13068 -4 24
13069 1 14
13074 0 24
13076 0 24
13077 0 24
13080 2 9
13081 2 9
13083 2 9
13094 1 14
13098 0 14
13100 -4 14
13101 1 14
13106 0 14
13108 -4 14
13109 1 14
13112 -4 14
13113 0 14
13120 0 18
13122 5 14
13124 4 14
13125 0 18
13130 3 14
13132 11 14
13138 4 14
13140 10 14
13141 0 18
13144 4 14
13145 0 18
13147 0 18
13158 9 14
13162 3 14
13164 9 14
13170 3 14
13172 9 14
13176 3 14
13185 19 9
13187 18 9
13192 17 9
13193 17 9
13195 17 9
13200 4 4
13201 4 9
13203 8 9
13207 4 9
13218 11 9
13220 11 9
13221 11 9
13224 11 9
13225 11 9
13227 11 9
13232 11 9
13233 11 9
13235 11 9
13239 11 9
13326 -9 10
13390 0 3
13442 0 14
13446 -2 18
13450 2 14
13452 2 14
13453 -1 14
13462 -10 18
13466 0 14
13468 0 14
13469 11 4
13518 0 18
13570 0 10
13574 0 14
13578 0 10
13580 0 10
13581 0 10
13590 0 14
13594 0 14
13596 -4 14
13597 11 4
13634 4 14
13638 9 2
13642 4 14
13644 10 14
13645 -1 18
13654 9 14
13658 3 14
13660 9 14
13696 3 14
13697 0 10
13700 3 14
13701 3 14
13704 4 14
13705 0 10
13707 0 10
13714 -2 14
13716 9 14
13717 3 14
13720 3 14
13721 3 14
13723 3 14
13774 0 18
13826 -5 14
13830 -4 14
13834 0 14
13836 2 3
13837 2 3
13846 -4 18
13850 0 14
