235781 18
1383 0 14
1412 0 14
1418 0 14
1426 0 14
1428 0 14
1429 0 14
1446 0 14
1450 0 14
1452 0 14
1482 0 14
1484 0 14
1485 0 14
1490 0 14
1492 0 14
1493 0 14
1497 0 14
1537 0 14
1539 0 14
1544 0 14
1545 0 14
1553 0 14
1555 0 14
1572 0 14
1573 0 14
1576 0 14
1577 0 14
1609 0 14
1611 0 14
1617 0 14
1619 0 14
1667 0 14
1672 0 14
1680 0 4
1681 0 14
1683 0 14
1698 0 5
1700 0 14
1704 0 14
1732 0 14
1733 0 14
1736 0 14
1737 0 14
1744 0 14
1745 0 14
1747 0 14
1799 12 10
1807 -12 -1
1824 -11 -1
1825 10 10
1827 10 10
1831 10 10
1857 -10 -1
1859 9 10
1863 9 10
1934 -12 -1
1974 -10 -1
1978 -10 -1
1980 -10 -1
2038 -9 -1
2042 -9 -1
2054 0 11
2061 0 11
2070 0 11
2074 0 11
2076 0 11
2077 10 4
2093 0 11
2101 0 11
2105 0 11
2107 9 5
2134 0 11
2138 0 11
2140 0 11
2154 0 11
2156 0 11
2157 0 11
2164 0 11
2165 0 11
2168 0 11
2169 0 11
2178 0 14
2182 0 14
2186 0 14
2188 0 14
2189 0 14
2198 0 14
2202 0 14
2204 0 14
2218 0 14
2220 0 14
2221 0 14
2228 0 14
2229 0 14
2232 0 14
2233 0 14
2262 0 14
2266 0 14
2268 0 14
2282 0 14
2284 0 14
2290 0 14
2292 0 14
2309 0 14
2315 0 14
2325 0 14
2328 0 14
2329 0 14
2331 0 14
2347 0 14
2353 0 14
2355 0 14
2359 0 14
2389 0 14
2392 0 14
2393 0 14
2395 0 14
2404 0 14
2408 0 14
2409 0 14
2411 0 14
2416 0 14
2417 0 14
2419 0 14
2434 0 14
2438 0 14
2442 0 14
2444 0 14
2445 0 14
2454 0 14
2458 0 14
2460 0 14
2474 0 14
2476 0 14
2477 0 14
2482 0 14
2484 0 14
2485 0 14
2489 0 14
2518 0 14
2522 0 14
2524 0 14
2534 0 14
2538 0 14
2540 0 14
2548 0 14
2560 0 14
2561 0 14
2564 0 14
2565 0 14
2569 0 14
2571 0 14
2580 0 14
2581 0 14
2584 0 14
2585 0 14
2601 0 14
2603 0 14
2609 0 14
2611 0 14
2644 0 14
2645 0 14
2648 0 14
2649 0 14
2660 0 14
2661 0 14
2664 0 14
2665 0 14
2689 0 14
2692 0 14
2696 0 14
2697 0 14
2699 0 14
2706 0 14
2708 0 14
2712 0 14
2724 0 14
2725 0 14
2728 0 14
2729 0 14
2731 0 14
2736 0 14
2737 0 14
2739 0 14
2762 0 14
2764 0 14
2770 0 14
2772 0 14
2776 0 14
2786 0 14
2788 0 14
2792 0 14
2819 0 14
2823 0 3
2832 0 4
2833 0 14
2835 0 14
2839 0 14
2849 0 5
2851 0 14
2855 0 14
2884 0 14
2888 0 14
2889 0 14
2896 0 14
2897 0 14
2899 0 14
2903 0 14
2913 0 14
2915 0 14
2919 0 14
2954 0 14
2966 0 14
2982 0 14
2986 0 14
2988 0 14
2989 0 14
3030 0 14
3034 0 14
3036 0 14
3076 0 14
3081 0 14
3090 0 14
3092 0 14
3093 0 14
3109 0 14
3113 0 14
3115 0 14
3146 0 14
3148 0 14
3149 0 14
3154 0 14
3156 0 14
3157 0 14
3160 0 14
3161 0 14
3201 0 14
3204 0 14
3208 0 14
3209 0 14
3218 0 14
3220 0 14
3236 0 14
3237 0 14
3240 0 14
3241 0 14
3274 0 14
3276 0 14
3282 0 14
3284 0 14
3331 0 14
3335 0 3
3344 0 4
3345 0 14
3347 0 14
3361 0 5
3363 0 14
3367 0 14
3396 0 14
3400 0 14
3401 0 14
3403 0 14
3408 0 14
3409 0 14
3411 0 14
3464 0 14
3474 0 14
3490 0 5
3492 0 14
3493 0 14
3496 0 14
3526 0 14
3530 0 14
3532 0 14
3538 0 14
3587 0 14
3591 0 3
3600 0 4
3601 0 14
3603 0 14
3617 0 5
3619 0 14
3623 0 14
3652 0 14
3653 0 14
3656 0 14
3657 0 14
3664 0 14
3665 0 14
3667 0 14
3719 11 11
3728 10 11
3744 -10 -1
3745 9 11
3747 9 11
3751 9 11
3778 -9 -1
3780 8 11
3784 8 11
3792 8 11
4110 -11 -1
4125 -10 -1
4150 -9 -1
4154 -9 -1
4156 -9 -1
4205 -8 -1
4213 -8 -1
4217 -8 -1
4230 0 12
4238 10 3
4246 0 12
4250 0 12
4252 0 12
4253 9 4
4278 0 12
4282 0 12
4284 8 5
4310 0 12
4314 0 12
4316 0 12
4330 0 12
4332 0 12
4333 0 12
4340 0 12
4341 0 12
4344 0 12
4345 0 12
4365 0 12
4379 0 12
4397 0 12
4405 0 12
4408 0 12
4409 0 12
4411 8 5
4443 0 12
4459 0 12
4465 0 12
4467 0 12
4471 0 12
4486 0 14
4494 10 3
4502 0 14
4506 0 14
4508 0 14
4509 9 4
4534 0 14
4538 0 14
4540 8 5
4566 0 14
4570 0 14
4572 0 14
4586 0 14
4588 0 14
4589 0 14
4594 0 14
4596 0 14
4597 0 14
4601 0 14
4610 0 14
4613 0 14
4618 0 14
4620 0 14
4621 0 14
4629 0 14
4633 0 14
4635 0 14
4650 0 14
4652 0 14
4653 0 14
4660 0 14
4661 0 14
4664 0 14
4665 0 14
4693 0 14
4697 0 14
4699 0 14
4713 0 14
4715 0 14
4721 0 14
4723 0 14
4741 0 14
4748 0 14
4757 0 14
4760 0 14
4761 0 14
4763 0 14
4780 0 14
4786 0 14
4788 0 14
4792 0 14
4821 0 14
4824 0 14
4825 0 14
4827 0 14
4836 0 14
4837 0 14
4840 0 14
4841 0 14
4843 0 14
4848 0 14
4849 0 14
4851 0 14
4875 0 14
4887 0 14
4907 0 14
4912 0 14
4913 0 14
4915 0 14
4919 0 14
4951 0 14
4961 0 14
4963 0 14
4967 0 14
4998 0 14
5006 10 3
5014 0 14
5018 0 14
5020 0 14
5021 9 4
5046 0 14
5050 0 14
5052 8 5
5078 0 14
5082 0 14
5084 0 14
5094 0 14
5098 0 14
5100 0 14
5101 0 14
5108 0 14
5109 0 14
5113 0 14
5122 0 14
5125 0 14
5130 0 14
5132 0 14
5133 0 14
5141 0 14
5145 0 14
5147 0 14
5162 0 14
5164 0 14
5165 0 14
5170 0 14
5172 0 14
5173 0 14
5176 0 14
5177 0 14
5205 0 14
5209 0 14
5211 0 14
5221 0 14
5225 0 14
5227 0 14
5233 0 14
5235 0 14
5248 0 14
5250 0 14
5252 0 14
5253 0 14
5258 0 14
5260 0 14
5268 0 14
5269 0 14
5272 0 14
5273 0 14
5290 0 14
5292 0 14
5298 0 14
5300 0 14
5332 0 14
5333 0 14
5336 0 14
5337 0 14
5348 0 14
5349 0 14
5352 0 14
5353 0 14
5377 0 14
5379 0 14
5384 0 14
5385 0 14
5387 0 14
5393 0 14
5395 0 14
5399 0 14
5412 0 14
5416 0 14
5417 0 14
5419 0 14
5424 0 14
5425 0 14
5427 0 14
5449 0 14
5457 0 14
5459 0 14
5463 0 14
5473 0 14
5475 0 14
5479 0 14
5508 0 14
5514 0 14
5522 0 14
5524 0 14
5525 0 14
5528 0 14
5542 0 14
5546 0 14
5548 0 14
5554 0 14
5578 0 14
5580 0 14
5581 0 14
5586 0 14
5588 0 14
5589 0 14
5592 0 14
5593 0 14
5602 0 14
5604 0 14
5605 0 14
5608 0 14
5633 0 14
5635 0 14
5640 0 14
5641 0 14
5643 0 14
5649 0 14
5651 0 14
5655 0 14
5668 0 14
5669 0 14
5672 0 14
5673 0 14
5675 0 14
5680 0 14
5681 0 14
5683 0 14
5705 0 14
5707 0 14
5713 0 14
5715 0 14
5719 0 14
5729 0 14
5731 0 14
5735 0 14
5763 0 14
5768 0 14
5776 0 4
5777 0 14
5779 0 14
5783 0 14
5794 0 5
5796 0 14
5800 0 14
5808 0 14
5828 0 14
5829 0 14
5832 0 14
5833 0 14
5840 0 14
5841 0 14
5843 0 14
5847 0 14
5857 0 14
5859 0 14
5863 0 14
6154 0 14
6165 0 14
6182 0 14
6186 0 14
6188 0 14
6189 0 14
6221 0 14
6229 0 14
6233 0 14
6235 0 14
6276 0 14
6282 0 14
6290 0 14
6292 0 14
6293 0 14
6310 0 14
6314 0 14
6316 0 14
6346 0 14
6348 0 14
6349 0 14
6354 0 14
6356 0 14
6357 0 14
6360 0 14
6361 0 14
6409 0 14
6419 0 14
6437 0 14
6440 0 14
6441 0 14
6443 0 14
6475 0 14
6481 0 14
6483 0 14
6487 0 14
6532 0 14
6538 0 14
6546 0 14
6548 0 14
6549 0 14
6566 0 14
6570 0 14
6572 0 14
6602 0 14
6604 0 14
6605 0 14
6610 0 14
6612 0 14
6613 0 14
6617 0 14
6657 0 14
6659 0 14
6664 0 14
6665 0 14
6673 0 14
6675 0 14
6692 0 14
6693 0 14
6696 0 14
6697 0 14
6729 0 14
6731 0 14
6737 0 14
6739 0 14
6787 0 14
6792 0 14
6800 0 4
6801 0 14
6803 0 14
6818 0 5
6820 0 14
6824 0 14
6852 0 14
6853 0 14
6856 0 14
6857 0 14
6859 0 14
6864 0 14
6865 0 14
6867 0 14
6919 0 3
6927 -10 -1
6944 -9 -1
6945 0 5
6947 0 14
6951 0 14
6977 -8 -1
6979 0 14
6983 0 14
7058 0 14
7078 0 14
7110 0 14
7114 0 14
7116 0 14
7117 0 14
7122 0 14
7176 0 14
7185 0 14
7202 0 5
7204 0 14
7205 0 14
7208 0 14
7237 0 14
7241 0 14
7243 0 14
7249 0 14
7299 0 14
7304 0 14
7312 0 4
7313 0 14
7315 0 14
7330 0 5
7332 0 14
7336 0 14
7364 0 14
7365 0 14
7368 0 14
7369 0 14
7376 0 14
7377 0 14
7379 0 14
7431 0 3
7439 -10 -1
7456 -9 -1
7457 0 5
7459 0 14
7463 0 14
7489 -8 -1
7491 0 14
7495 0 14
7568 9 12
7586 8 12
7618 -8 -1
7620 7 12
7621 7 12
7624 7 12
7632 7 12
7687 10 12
7695 -10 -1
7712 -9 -1
7713 8 12
7715 8 12
7719 8 12
7745 -8 -1
7747 7 12
7751 7 12
8334 -10 -1
8374 -8 -1
8378 -8 -1
8380 -8 -1
8438 -7 -1
8442 -7 -1
8477 -9 -1
8507 -8 -1
8557 -7 -1
8565 -7 -1
8568 -7 -1
8569 -7 -1
8590 9 3
8630 0 14
8634 0 14
8636 7 5
8694 0 14
8698 0 14
8710 0 14
8717 0 14
8726 0 14
8730 0 14
8732 0 14
8733 8 4
8749 0 14
8757 0 14
8761 0 14
8763 7 5
8790 0 14
8794 0 14
8796 0 14
8810 0 14
8812 0 14
8813 0 14
8820 0 14
8821 0 14
8824 0 14
8825 0 14
8845 0 14
8860 0 14
8877 0 14
8885 0 14
8888 0 14
8889 0 14
8891 7 5
8924 0 14
8940 0 14
8946 0 14
8948 0 14
8952 0 14
8987 0 14
9015 0 14
9051 0 14
9067 0 14
9072 0 14
9073 0 14
9075 0 14
9079 0 14
9102 9 3
9142 0 14
9146 0 14
9148 7 5
9206 0 14
9210 0 14
9222 0 14
9229 0 14
9238 0 14
9242 0 14
9244 0 14
9245 8 4
9261 0 14
9269 0 14
9273 0 14
9275 7 5
9302 0 14
9306 0 14
9308 0 14
9322 0 14
9324 0 14
9325 0 14
9330 0 14
9332 0 14
9333 0 14
9336 0 14
9337 0 14
9346 0 14
9350 0 14
9354 0 14
9356 0 14
9357 0 14
9366 0 14
9370 0 14
9372 0 14
9386 0 14
9388 0 14
9389 0 14
9396 0 14
9397 0 14
9400 0 14
9401 0 14
9430 0 14
9434 0 14
9436 0 14
9450 0 14
9452 0 14
9458 0 14
9460 0 14
9477 0 14
9483 0 14
9493 0 14
9496 0 14
9497 0 14
9499 0 14
9515 0 14
9521 0 14
9523 0 14
9527 0 14
9557 0 14
9560 0 14
9561 0 14
9563 0 14
9572 0 14
9576 0 14
9577 0 14
9579 0 14
9584 0 14
9585 0 14
9587 0 14
9612 0 14
9626 0 14
9644 0 14
9650 0 14
9652 0 14
9653 0 14
9656 0 14
9690 0 14
9702 0 14
9706 0 14
9708 0 14
9714 0 14
9733 0 14
9739 0 14
9749 0 14
9752 0 14
9753 0 14
9755 0 14
9771 0 14
9777 0 14
9779 0 14
9783 0 14
9813 0 14
9816 0 14
9817 0 14
9819 0 14
9828 0 14
9829 0 14
9832 0 14
9833 0 14
9835 0 14
9840 0 14
9841 0 14
9843 0 14
9867 0 14
9880 0 14
9899 0 14
9904 0 14
9905 0 14
9907 0 14
9911 0 14
9944 0 14
9954 0 14
9956 0 14
9960 0 14
9968 0 14
10246 0 14
10253 0 14
10262 0 14
10266 0 14
10268 0 14
10269 8 4
10285 0 14
10293 0 14
10297 0 14
10299 7 5
10326 0 14
10330 0 14
10332 0 14
10342 0 14
10346 0 14
10348 0 14
10349 0 14
10356 0 14
10357 0 14
10360 0 14
10361 0 14
10370 0 14
10374 0 14
10378 0 14
10380 0 14
10381 0 14
10390 0 14
10394 0 14
10396 0 14
10410 0 14
10412 0 14
10413 0 14
10418 0 14
10420 0 14
10421 0 14
10424 0 14
10425 0 14
10454 0 14
10458 0 14
10460 0 14
10470 0 14
10474 0 14
10476 0 14
10482 0 14
10484 0 14
10501 0 14
10507 0 14
10517 0 14
10520 0 14
10521 0 14
10523 0 14
10539 0 14
10545 0 14
10547 0 14
10551 0 14
10581 0 14
10584 0 14
10585 0 14
10587 0 14
10596 0 14
10597 0 14
10600 0 14
10601 0 14
10603 0 14
10608 0 14
10609 0 14
10611 0 14
10626 0 14
10630 0 14
10634 0 14
10636 0 14
10637 0 14
10646 0 14
10650 0 14
10652 0 14
10666 0 14
10668 0 14
10669 0 14
10674 0 14
10676 0 14
10677 0 14
10681 0 14
10710 0 14
10714 0 14
10716 0 14
10726 0 14
10730 0 14
10732 0 14
10740 0 14
10752 0 14
10753 0 14
10756 0 14
10757 0 14
10761 0 14
10763 0 14
10772 0 14
10773 0 14
10776 0 14
10777 0 14
10793 0 14
10795 0 14
10801 0 14
10803 0 14
10836 0 14
10837 0 14
10840 0 14
10841 0 14
10852 0 14
10853 0 14
10856 0 14
10857 0 14
10881 0 14
10884 0 14
10888 0 14
10889 0 14
10891 0 14
10898 0 14
10900 0 14
10904 0 14
10916 0 14
10917 0 14
10920 0 14
10921 0 14
10923 0 14
10928 0 14
10929 0 14
10931 0 14
10954 0 14
10956 0 14
10962 0 14
10964 0 14
10968 0 14
10978 0 14
10980 0 14
10984 0 14
11011 0 14
11015 0 3
11024 0 4
11025 0 14
11027 0 14
11031 0 14
11041 0 5
11043 0 14
11047 0 14
11076 0 14
11080 0 14
11081 0 14
11088 0 14
11089 0 14
11091 0 14
11095 0 14
11105 0 14
11107 0 14
11111 0 14
11146 0 14
11158 0 14
11174 0 14
11178 0 14
11180 0 14
11181 0 14
11186 0 14
11222 0 14
11226 0 14
11228 0 14
11238 0 14
11268 0 14
11273 0 14
11282 0 14
11284 0 14
11285 0 14
11288 0 14
11301 0 14
11305 0 14
11307 0 14
11313 0 14
11338 0 14
11340 0 14
11341 0 14
11346 0 14
11348 0 14
11349 0 14
11352 0 14
11353 0 14
11362 0 14
11364 0 14
11365 0 14
11368 0 14
11393 0 14
11396 0 14
11400 0 14
11401 0 14
11403 0 14
11410 0 14
11412 0 14
11416 0 14
11428 0 14
11429 0 14
11432 0 14
11433 0 14
11435 0 14
11440 0 14
11441 0 14
11443 0 14
11466 0 14
11468 0 14
11474 0 14
11476 0 14
11480 0 14
11490 0 14
11492 0 14
11496 0 14
11523 0 14
11527 0 3
11536 0 4
11537 0 14
11539 0 14
11543 0 14
11553 0 5
11555 0 14
11559 0 14
11588 0 14
11592 0 14
11593 0 14
11595 0 14
11600 0 14
11601 0 14
11603 0 14
11607 0 14
11617 0 14
11619 0 14
11623 0 14
11656 0 14
11666 0 14
11682 0 5
11684 0 14
11685 0 14
11688 0 14
11696 0 14
11718 0 14
11722 0 14
11724 0 14
11730 0 14
11746 0 14
11779 0 14
11783 0 3
11792 0 4
11793 0 14
11795 0 14
11799 0 14
11809 0 5
11811 0 14
11815 0 14
11844 0 14
11845 0 14
11848 0 14
11849 0 14
11856 0 14
11857 0 14
11859 0 14
11863 0 14
11873 0 14
11875 0 14
11879 0 14
12426 0 14
12438 0 14
12454 0 14
12458 0 14
12460 0 14
12461 0 14
12502 0 14
12506 0 14
12508 0 14
12565 0 14
12587 0 14
12621 0 14
12629 0 14
12632 0 14
12633 0 14
12635 0 14
12682 0 14
12694 0 14
12710 0 14
12714 0 14
12716 0 14
12717 0 14
12758 0 14
12762 0 14
12764 0 14
12804 0 14
12809 0 14
12818 0 14
12820 0 14
12821 0 14
12837 0 14
12841 0 14
12843 0 14
12874 0 14
12876 0 14
12877 0 14
12882 0 14
12884 0 14
12885 0 14
12888 0 14
12889 0 14
12937 0 14
12948 0 14
12965 0 14
12968 0 14
12969 0 14
12971 0 14
13004 0 14
13010 0 14
13012 0 14
13016 0 14
13075 0 14
13095 0 14
13131 0 14
13136 0 14
13137 0 14
13139 0 14
13143 0 14
13194 0 14
13206 0 14
13222 0 14
13226 0 14
13228 0 14
13229 0 14
13270 0 14
13274 0 14
13276 0 14
13316 0 14
13321 0 14
13330 0 14
13332 0 14
13333 0 14
13349 0 14
13353 0 14
13355 0 14
13386 0 14
13388 0 14
13389 0 14
13394 0 14
13396 0 14
13397 0 14
13400 0 14
13401 0 14
13441 0 14
13444 0 14
13448 0 14
13449 0 14
13458 0 14
13460 0 14
13476 0 14
13477 0 14
13480 0 14
13481 0 14
13514 0 14
13516 0 14
13522 0 14
13524 0 14
13571 0 14
13575 0 3
13584 0 4
13585 0 14
13587 0 14
13601 0 5
13603 0 14
13607 0 14
13636 0 14
13640 0 14
13641 0 14
13643 0 14
13648 0 14
13649 0 14
13651 0 14
13704 0 14
13714 0 14
13730 0 5
13732 0 14
13733 0 14
13736 0 14
13766 0 14
13770 0 14
13772 0 14
13778 0 14
13827 0 14
13831 0 3
13840 0 4
13841 0 14
13843 0 14
13857 0 5
13859 0 14
13863 0 14
13892 0 14
13893 0 14
13896 0 14
13897 0 14
13899 0 14
13904 0 14
13905 0 14
13907 0 14
13959 0 3
13968 0 4
13984 -8 -1
13985 0 5
13987 0 14
13991 0 14
14018 -7 -1
14020 0 14
14024 0 14
14032 0 14
14354 0 14
14373 0 14
14406 0 14
14410 0 14
14412 0 14
14413 0 14
14418 0 14
14472 0 14
14482 0 14
14498 0 5
14500 0 14
14501 0 14
14504 0 14
14534 0 14
14538 0 14
14540 0 14
14546 0 14
14609 0 14
14627 0 14
14661 0 14
14664 0 14
14665 0 14
14667 0 14
14673 0 14
14728 0 14
14738 0 14
14754 0 5
14756 0 14
14757 0 14
14760 0 14
14790 0 14
14794 0 14
14796 0 14
14802 0 14
14851 0 14
14855 0 3
14864 0 4
14865 0 14
14867 0 14
14881 0 5
14883 0 14
14887 0 14
14916 0 14
14917 0 14
14920 0 14
14921 0 14
14928 0 14
14929 0 14
14931 0 14
14983 0 3
14992 0 4
15008 -8 -1
15009 0 5
15011 0 14
15015 0 14
15042 -7 -1
15044 0 14
15048 0 14
15056 0 14
15119 -9 -1
15169 -7 -1
15171 0 14
15175 0 14
15266 0 5
15302 0 14
15376 0 4
15393 0 5
15426 -7 -1
15428 0 14
15429 0 14
15432 0 14
15440 0 14
15495 0 3
15504 0 4
15520 -8 -1
15521 0 5
15523 0 14
15527 0 14
15554 -7 -1
15556 0 14
15560 0 14
15568 0 14
15631 -9 -1
15681 -7 -1
15683 0 14
15687 0 14
16384 0 15
16386 0 15
16388 0 15
16389 0 15
16394 0 15
16396 0 15
16404 0 15
16405 0 15
16409 0 15
16426 0 15
16428 0 15
16436 0 15
16468 0 15
16469 0 15
16473 0 15
16489 0 15
16514 0 15
16518 0 15
16522 0 15
16524 0 15
16525 0 15
16534 0 15
16538 0 15
16540 0 15
16554 0 15
16556 0 15
16557 0 15
16564 0 15
16565 0 15
16569 0 15
16598 0 15
16602 0 15
16604 0 15
16618 0 15
16620 0 15
16628 0 15
16640 0 15
16641 0 15
16644 0 15
16645 0 15
16648 0 15
16649 0 15
16651 0 15
16658 0 15
16660 0 15
16661 0 15
16664 0 15
16665 0 15
16676 0 15
16677 0 15
16680 0 15
16681 0 15
16683 0 15
16689 0 15
16691 0 15
16714 0 15
16716 0 15
16722 0 15
16724 0 15
16725 0 15
16728 0 15
16729 0 15
16740 0 15
16744 0 15
16745 0 15
16774 0 15
16782 12 3
16790 0 15
16794 0 15
16796 0 15
16797 11 4
16822 0 15
16826 0 15
16828 10 5
16854 0 15
16858 0 15
16860 0 15
16874 0 15
16876 0 15
16877 0 15
16884 0 15
16885 0 15
16889 0 15
16896 0 15
16898 0 15
16900 0 15
16901 0 15
16906 0 15
16908 0 15
16909 0 15
16916 0 15
16917 0 15
16920 0 15
16921 0 15
16923 0 15
16938 0 15
16940 0 15
16941 0 15
16946 0 15
16948 0 15
16949 0 15
16952 0 15
16953 0 15
16980 0 15
16981 0 15
16984 0 15
16985 0 15
16987 0 15
16996 0 15
16997 0 15
17000 0 15
17001 0 15
17003 0 15
17009 0 15
17011 0 15
17024 0 15
17026 0 15
17028 0 15
17029 0 15
17034 0 15
17036 0 15
17042 0 15
17044 0 15
17045 0 15
17048 0 15
17049 0 15
17062 0 15
17066 0 15
17068 0 15
17074 0 15
17076 0 15
17098 0 15
17100 0 15
17101 0 15
17106 0 15
17108 0 15
17109 0 15
17112 0 15
17113 0 15
17124 0 15
17125 0 15
17128 0 15
17129 0 15
17153 0 15
17155 0 15
17160 0 15
17161 0 15
17163 0 15
17168 0 4
17169 0 15
17171 0 15
17175 0 15
17186 0 5
17188 0 15
17189 0 15
17192 0 15
17193 0 15
17195 0 15
17200 0 15
17201 0 15
17203 0 15
17220 0 15
17221 0 15
17224 0 15
17225 0 15
17227 0 15
17232 0 15
17233 0 15
17235 0 15
17239 0 15
17249 0 15
17251 0 15
17255 0 15
17294 11 3
17334 0 10
17338 0 10
17340 9 5
17398 0 10
17402 0 10
17410 0 15
17414 0 15
17418 0 15
17420 0 15
17421 0 15
17430 0 15
17434 0 15
17436 0 15
17437 10 4
17450 0 15
17452 0 15
17453 0 15
17460 0 15
17461 0 15
17464 0 15
17465 0 15
17467 9 5
17494 0 15
17498 0 15
17500 0 15
17514 0 15
17516 0 15
17517 0 15
17522 0 15
17524 0 15
17525 0 15
17528 0 15
17529 0 15
17538 0 15
17542 0 15
17546 0 15
17548 0 15
17549 0 15
17558 0 15
17562 0 15
17564 0 15
17578 0 15
17580 0 15
17581 0 15
17586 0 15
17588 0 15
17589 0 15
17592 0 15
17593 0 15
17622 0 15
17626 0 15
17628 0 15
17638 0 15
17642 0 15
17644 0 15
17650 0 15
17652 0 15
17664 0 15
17665 0 15
17668 0 15
17669 0 15
17672 0 15
17673 0 15
17675 0 15
17682 0 15
17684 0 15
17685 0 15
17688 0 15
17689 0 15
17691 0 15
17700 0 15
17701 0 15
17704 0 15
17705 0 15
17707 0 15
17712 0 15
17713 0 15
17715 0 15
17719 0 15
17738 0 15
17740 0 15
17746 0 15
17748 0 15
17749 0 15
17752 0 15
17753 0 15
17755 0 15
17762 0 15
17764 0 15
17765 0 15
17768 0 15
17769 0 15
17771 0 15
17776 0 15
17777 0 15
17779 0 15
17794 0 15
17798 0 15
17802 0 15
17804 0 15
17805 0 15
17814 0 15
17818 0 15
17820 0 15
17830 0 15
17834 0 15
17836 0 15
17837 0 15
17842 0 15
17844 0 15
17845 0 15
17849 0 15
17878 0 15
17882 0 15
17884 0 15
17894 0 15
17898 0 15
17900 0 15
17908 0 15
17920 0 15
17921 0 15
17924 0 15
17925 0 15
17928 0 15
17929 0 15
17931 0 15
17938 0 15
17940 0 15
17941 0 15
17944 0 15
17945 0 15
17956 0 15
17957 0 15
17960 0 15
17961 0 15
17963 0 15
17969 0 15
17971 0 15
17994 0 15
17996 0 15
17997 0 15
18002 0 15
18004 0 15
18005 0 15
18008 0 15
18009 0 15
18020 0 15
18021 0 15
18024 0 15
18025 0 15
18049 0 15
18052 0 15
18056 0 15
18057 0 15
18059 0 15
18066 0 15
18068 0 15
18072 0 15
18082 0 5
18084 0 15
18085 0 15
18088 0 15
18089 0 15
18091 0 15
18096 0 15
18097 0 15
18099 0 15
18118 0 15
18122 0 15
18124 0 15
18130 0 15
18132 0 15
18136 0 15
18146 0 15
18148 0 15
18152 0 15
18179 12 10
18183 11 10
18192 10 10
18193 10 10
18195 10 10
18199 10 10
18208 -10 -1
18209 9 10
18211 9 10
18215 9 10
18242 -9 -1
18244 8 10
18245 8 10
18248 8 10
18249 8 10
18251 8 10
18256 8 10
18257 8 10
18259 8 10
18263 8 10
18273 8 10
18275 8 10
18279 8 10
18422 -8 -1
18426 -8 -1
18438 0 11
18446 10 3
18454 0 11
18458 0 11
18460 0 11
18461 9 4
18486 0 11
18490 0 11
18492 8 5
18518 0 11
18522 0 11
18524 0 11
18538 0 11
18540 0 11
18541 0 11
18548 0 11
18549 0 11
18552 0 11
18553 0 11
18566 0 15
18574 10 3
18582 0 15
18586 0 15
18588 0 15
18589 9 4
18614 0 15
18618 0 15
18620 8 5
18646 0 15
18650 0 15
18652 0 15
18666 0 15
18668 0 15
18669 0 15
18674 0 15
18676 0 15
18677 0 15
18680 0 15
18681 0 15
18690 0 15
18693 0 15
18698 0 15
18700 0 15
18701 0 15
18709 0 15
18712 0 15
18713 0 15
18715 0 15
18730 0 15
18732 0 15
18733 0 15
18738 0 15
18740 0 15
